"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","condition_wall","condition_floors","condition_windows","condition_stairways","X_35a","X_38a"
"13915",22000,425,425,0,0,0,4,4,2,2,2,0,0
"13916",74703,99999,99999,0,0,0,7,4,2,2,2,0,0
"13917",35000,400,400,0,0,0,5,4,2,2,2,0,0
"13918",13000,99999,99999,0,0,0,5,4,2,2,2,0,0
"13919",46000,600,600,0,0,0,4,0,2,2,2,0,0
"13920",87000,99999,99999,0,0,0,4,4,2,2,2,0,3
"13921",65292,99999,99999,0,0,0,4,4,2,2,2,0,0
"13922",22000,400,400,0,0,0,4,0,2,2,2,0,0
"13923",9900,99999,99999,0,0,0,8,0,0,2,2,0,0
"13924",57000,99999,99999,0,0,0,6,4,0,2,2,0,0
"13925",999999,99999,99999,0,0,0,6,4,2,2,2,0,0
"13926",9600,600,385,0,0,2,3,0,2,2,2,0,3
"13927",9600,650,0,0,0,0,3,0,2,2,0,0,3
"13928",29000,400,400,0,0,0,1,4,2,2,2,0,0
"13929",17384,700,700,0,0,2,8,4,2,2,2,0,0
"13930",18000,700,700,0,0,0,5,0,2,2,2,0,0
"13931",12000,99999,99999,0,0,0,7,4,2,2,0,0,0
"13932",70000,700,700,0,0,0,4,0,2,2,2,3,3
"13933",127000,99999,99999,0,0,0,7,4,2,2,2,3,3
"13934",21454,99999,99999,0,0,2,4,6,2,2,2,0,0
"13935",10600,300,300,0,0,2,2,6,2,2,2,0,0
"13936",7200,950,573,0,0,0,5,4,2,2,2,0,0
"13937",51000,99999,99999,0,0,0,6,4,2,2,2,0,0
"13938",63000,99999,99999,0,0,0,6,0,2,2,2,0,0
"13939",61000,99999,99999,0,0,0,6,4,2,2,2,0,3
"13940",47000,99999,99999,0,0,0,4,4,2,2,2,3,0
"13941",9000,400,400,0,0,0,4,4,2,2,2,0,0
"13942",100000,99999,99999,0,0,0,6,4,2,2,2,0,0
"13943",30000,600,600,0,0,0,4,4,2,2,2,0,0
"13944",99900,99999,99999,0,0,0,5,2,2,2,2,3,3
"13945",13212,99999,99999,0,0,0,4,0,2,2,2,0,0
"13946",26728,997,99998,0,0,0,5,0,2,2,2,0,0
"13947",15600,997,280,0,0,0,5,4,2,2,2,0,0
"13948",81000,99999,99999,0,0,2,3,4,2,2,2,0,0
"13949",127600,700,99998,0,0,0,6,0,0,2,0,0,0
"13950",27600,99999,99999,0,0,0,4,4,2,2,2,3,0
"13951",5200,855,88,0,0,0,3,4,2,2,2,0,0
"13952",8400,99999,99999,0,0,0,5,4,2,2,2,0,0
"13953",39292,99999,99999,0,0,0,3,4,2,2,2,3,0
"13954",37500,900,900,0,0,0,7,4,2,2,2,0,0
"13955",57972,750,750,0,0,0,5,4,2,2,2,0,0
"13956",64000,800,800,0,0,0,4,4,2,2,2,0,3
"13957",6000,608,608,0,0,0,2,4,2,2,2,0,3
"13958",48000,508,508,0,0,0,5,4,2,2,2,0,0
"13959",11160,476,476,0,0,0,2,4,2,2,2,0,0
"13960",54500,501,501,0,0,0,4,2,2,2,2,0,3
"13961",28000,650,650,0,0,0,4,4,2,2,2,0,0
"13962",4808,735,0,0,0,0,4,4,2,2,2,3,0
"13963",2400,662,0,0,0,0,4,2,2,2,2,3,0
"13964",30000,625,625,0,0,2,1,4,2,2,2,0,0
"13965",55000,99999,99999,0,0,0,1,4,2,2,2,0,0
"13966",75000,99999,99999,0,0,0,1,0,2,2,2,0,0
"13967",14880,600,600,0,0,0,1,0,2,2,2,0,0
"13968",999999,600,600,0,0,0,1,4,2,2,2,0,0
"13969",16320,275,275,0,0,0,3,4,2,2,2,0,0
"13970",7282,149,149,0,0,0,3,4,2,2,2,0,0
"13971",23704,600,156,0,0,0,1,4,2,2,0,0,0
"13972",50000,867,867,0,0,0,3,4,2,2,2,0,0
"13973",27000,702,702,0,0,0,3,4,2,2,2,0,0
"13974",38000,759,759,0,0,0,2,4,2,2,2,0,0
"13975",23000,700,700,0,0,0,4,6,2,2,2,0,0
"13976",27500,99999,99999,0,0,0,4,4,2,2,2,0,0
"13977",70000,99999,99999,0,0,0,8,0,2,2,2,0,0
"13978",8000,450,0,0,0,0,5,4,2,2,2,0,0
"13979",55000,99999,99999,0,0,0,3,4,2,2,2,0,3
"13980",50000,99999,99999,0,0,0,3,4,2,2,2,0,0
"13981",65000,99999,99999,0,0,0,3,4,2,2,2,0,0
"13982",51000,99999,99999,0,0,0,3,4,2,2,2,0,3
"13983",21000,99999,99999,0,0,0,4,4,2,2,2,0,0
"13984",59000,99999,99999,0,0,0,6,4,2,2,2,0,0
"13985",17856,99999,99999,0,0,0,5,4,2,2,2,0,0
"13986",40000,99999,99999,0,0,0,5,0,2,2,2,0,0
"13987",98000,99999,99999,0,0,0,5,4,2,2,2,0,0
"13988",10000,99999,99999,0,0,0,3,0,2,2,2,0,0
"13989",120000,506,99998,0,0,0,4,0,2,2,2,0,0
"13990",54000,99999,99999,0,0,0,4,4,2,2,2,0,0
"13991",999999,506,99998,0,0,0,4,0,2,2,2,0,0
"13992",25000,99999,99999,0,0,0,3,4,2,2,2,0,0
"13993",13212,99999,99999,0,0,0,3,4,2,2,2,0,0
"13994",90000,99999,99999,0,0,0,4,2,2,2,2,0,3
"13995",39920,99999,99999,0,0,0,6,4,2,2,2,0,0
"13996",71600,99999,99999,0,0,0,6,4,2,2,2,0,0
"13997",94000,99999,99999,0,0,0,6,2,2,2,2,0,0
"13998",41016,99999,99999,0,0,0,3,0,2,2,2,0,0
"13999",44690,99999,99999,0,0,0,4,4,2,2,2,0,0
"14000",13600,99999,99999,0,0,0,7,0,2,2,2,0,0
"14001",77000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14002",41876,99999,99999,0,0,0,4,4,2,2,2,0,0
"14003",45000,99999,99999,0,0,0,4,4,2,2,2,0,3
"14004",46000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14005",43000,99999,99999,0,0,0,5,4,2,2,2,3,0
"14006",20800,99999,99999,0,0,0,5,4,2,2,2,0,0
"14007",36000,650,650,0,0,0,3,4,2,2,2,0,0
"14008",8352,500,500,0,0,2,4,4,2,2,2,3,0
"14009",45000,800,800,0,0,0,6,4,2,2,2,0,0
"14010",45000,800,800,0,0,0,5,4,2,2,2,0,0
"14011",50000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14012",30000,150,99998,0,0,0,5,0,2,2,2,0,0
"14013",35000,619,99998,0,0,0,5,0,2,2,2,0,0
"14014",32772,143,143,0,0,0,3,4,2,2,2,0,0
"14015",4620,137,0,0,0,0,4,2,2,2,2,0,3
"14016",35000,710,710,0,0,0,4,2,2,2,0,0,0
"14017",21000,600,600,0,0,0,1,4,2,2,2,3,0
"14018",14000,750,750,0,0,0,4,4,2,2,2,0,0
"14019",39236,1500,425,0,0,0,6,4,2,2,2,3,3
"14020",14954,1300,239,0,0,0,6,4,2,2,2,0,3
"14021",22764,1500,300,0,0,0,6,4,2,2,2,0,0
"14022",12000,291,99998,0,0,0,6,0,0,2,2,0,0
"14023",7300,618,318,0,0,0,4,4,2,2,2,3,0
"14024",22000,562,562,0,0,0,4,0,2,2,2,3,0
"14025",55000,613,613,0,0,0,4,0,2,2,2,3,3
"14026",71000,370,370,0,0,0,3,4,2,2,2,0,0
"14027",12000,370,99998,0,0,0,3,0,2,2,2,0,0
"14028",40000,455,455,0,0,0,1,4,2,2,2,0,0
"14029",57800,525,525,0,0,0,3,4,2,2,2,0,0
"14030",34500,649,649,0,0,2,2,4,2,2,2,3,3
"14031",14000,487,487,0,0,2,1,0,2,2,2,3,3
"14032",16476,797,746,0,0,0,4,0,2,2,2,3,3
"14033",22000,504,504,0,0,0,1,4,2,2,2,0,3
"14034",60000,866,866,0,0,0,5,4,2,2,2,0,0
"14035",3600,850,99998,0,0,0,5,0,2,2,2,0,0
"14036",24800,730,730,0,0,0,3,2,2,2,2,0,0
"14037",49000,700,700,0,0,0,3,4,2,2,2,0,0
"14038",20000,705,99998,0,0,0,3,0,2,2,2,0,0
"14039",14000,600,99998,0,0,0,3,0,2,2,2,0,0
"14040",40840,649,649,0,0,0,3,4,2,2,2,0,0
"14041",7152,758,69,0,0,0,2,4,2,2,2,3,0
"14042",52000,850,850,0,0,0,4,0,2,2,2,0,0
"14043",54728,924,924,0,0,2,5,2,2,2,2,0,0
"14044",36200,501,501,0,0,0,4,4,2,2,2,0,0
"14045",65040,425,425,0,0,0,4,4,2,2,2,3,0
"14046",75448,800,800,0,0,0,5,4,2,2,2,3,0
"14047",7284,458,458,0,0,0,3,4,2,2,2,0,0
"14048",27600,924,924,0,0,0,5,0,2,2,2,0,0
"14049",9600,850,850,0,0,0,5,0,2,2,2,0,0
"14050",9000,663,663,0,0,0,3,2,2,2,2,3,3
"14051",13000,294,294,0,0,0,5,4,2,2,2,0,0
"14052",31000,300,300,0,0,0,3,4,2,0,2,0,3
"14053",6000,157,157,0,0,0,3,4,2,2,2,0,0
"14054",7300,173,173,0,0,0,4,4,2,2,2,0,0
"14055",5760,354,354,0,0,0,3,4,2,2,2,0,0
"14056",33000,302,302,0,0,0,4,4,2,2,2,0,3
"14057",6600,169,169,0,0,0,3,4,2,2,2,0,0
"14058",4500,124,0,0,0,0,3,0,2,2,2,0,3
"14059",50676,99999,99999,0,0,0,7,4,2,2,2,0,0
"14060",12000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14061",107550,99999,99999,0,0,0,8,4,2,2,2,0,0
"14062",55500,99999,99999,0,0,0,6,4,0,2,2,0,0
"14063",58000,99999,99999,0,0,0,6,4,2,2,0,0,0
"14064",26000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14065",65500,99999,99999,0,0,0,6,4,2,2,0,0,0
"14066",107200,99999,99999,0,0,0,7,4,0,2,2,0,0
"14067",52550,99999,99999,0,0,0,7,0,2,2,2,0,0
"14068",115000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14069",83900,99999,99999,0,0,0,7,4,2,2,2,0,0
"14070",10000,99999,99999,0,0,0,6,4,2,2,2,0,3
"14071",56000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14072",115000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14073",90000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14074",14000,99999,99999,0,0,0,5,0,2,2,2,0,0
"14075",85000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14076",21800,99999,99999,0,0,0,5,4,2,2,2,0,0
"14077",21200,99999,99999,0,0,0,7,4,2,2,2,0,0
"14078",8484,99999,99999,0,0,0,6,4,2,2,2,0,0
"14079",45000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14080",45000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14081",50500,99999,99999,0,0,0,8,4,2,2,2,0,0
"14082",32800,99999,99999,0,0,0,6,0,2,2,2,0,0
"14083",5280,99999,99999,0,0,0,8,0,2,2,2,0,0
"14084",48000,99999,99999,0,0,0,6,4,0,0,0,0,0
"14085",103000,99999,99999,0,0,0,8,4,2,2,2,0,0
"14086",14800,99999,99999,0,0,0,6,0,2,2,2,0,0
"14087",100800,99999,99999,0,0,0,5,2,2,2,2,0,3
"14088",23000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14089",94000,1200,1200,0,0,0,6,4,2,2,2,0,0
"14090",130000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14091",71000,800,800,0,0,0,7,4,2,2,2,0,0
"14092",40000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14093",18000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14094",20000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14095",140000,900,900,0,0,0,5,4,2,2,2,0,0
"14096",92000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14097",105000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14098",999999,850,850,0,0,0,4,4,2,2,2,0,0
"14099",80000,99999,99999,0,0,0,4,4,2,0,2,0,0
"14100",48354,99999,99999,0,0,0,7,4,2,2,2,0,0
"14101",37700,750,750,0,0,0,8,4,2,2,2,0,0
"14102",38268,99999,99999,0,0,0,8,4,2,2,2,0,0
"14103",107000,99999,99999,0,0,0,8,4,2,2,2,0,0
"14104",5000,99999,99999,0,0,0,6,4,2,2,2,0,3
"14105",93350,99999,99999,0,0,0,5,4,2,2,2,0,0
"14106",111000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14107",57000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14108",13400,99999,99999,0,0,0,6,4,2,2,2,0,0
"14109",119600,99999,99999,0,0,0,6,4,2,2,2,0,0
"14110",30000,99999,99999,0,0,2,4,4,2,2,2,0,3
"14111",72844,99999,99999,0,0,0,6,6,0,2,0,0,0
"14112",15000,99999,99999,0,0,0,6,0,0,2,0,0,0
"14113",10000,99999,99999,0,0,0,5,4,0,2,2,0,0
"14114",24324,99999,99999,0,0,0,6,4,0,2,2,0,0
"14115",20991,99999,99999,0,0,0,5,4,2,2,2,0,0
"14116",5000,700,99998,0,0,0,4,4,2,2,2,0,0
"14117",71120,750,750,0,0,0,6,4,2,2,2,0,0
"14118",38000,900,900,0,0,0,4,4,2,2,2,0,0
"14119",70000,99999,99999,0,0,0,4,4,2,2,2,0,3
"14120",12500,99999,99999,0,0,0,6,4,2,2,2,0,0
"14121",10600,99999,99999,0,0,0,6,4,2,2,2,0,0
"14122",55204,99999,99999,0,0,0,7,4,2,2,2,0,0
"14123",128000,99999,99999,0,0,0,6,4,0,2,2,0,0
"14124",7200,99999,99999,0,0,0,8,4,2,2,2,3,0
"14125",132000,99999,99999,0,0,2,6,0,2,2,2,3,3
"14126",86000,99999,99999,0,0,0,5,4,2,2,2,0,3
"14127",95000,99999,99999,0,0,0,6,4,2,2,2,0,3
"14128",14633,99999,99999,0,0,0,6,4,2,2,2,0,3
"14129",25800,99999,99999,0,0,0,7,4,2,2,2,0,0
"14130",19560,99999,99999,0,0,0,7,4,2,2,2,0,0
"14131",15213,99999,99999,0,0,0,6,4,0,2,2,0,0
"14132",30000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14133",89500,99999,99999,0,0,0,4,0,2,2,2,0,0
"14134",26000,650,650,0,0,0,4,4,2,2,2,0,0
"14135",56000,99999,99999,0,0,0,6,4,0,2,2,0,0
"14136",27684,99999,99999,0,0,0,8,4,2,2,2,0,0
"14137",41000,99999,99999,0,0,0,8,4,2,2,2,0,0
"14138",49000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14139",90000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14140",56000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14141",50000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14142",58600,99999,99999,0,0,0,5,4,2,2,2,0,0
"14143",34236,99999,99999,0,0,0,5,4,2,2,2,0,0
"14144",51000,750,750,0,0,0,4,4,2,2,2,0,0
"14145",70671,400,400,0,0,2,4,4,2,2,2,0,0
"14146",20424,99999,99999,0,0,0,7,4,2,2,2,0,0
"14147",56000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14148",85000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14149",171550,99999,99999,0,0,0,6,0,2,2,2,0,0
"14150",192600,99999,99999,0,0,0,7,4,2,2,2,0,0
"14151",33014,99999,99999,0,0,2,5,4,2,2,2,0,0
"14152",90000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14153",29000,99999,99999,0,0,0,8,4,2,2,2,0,0
"14154",12000,99999,99999,0,0,0,6,4,0,2,2,0,0
"14155",70000,99999,99999,0,0,0,8,4,2,2,2,3,0
"14156",20000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14157",106000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14158",66000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14159",30001,99999,99999,0,0,0,6,4,2,2,2,0,3
"14160",62500,99999,99999,0,0,0,5,4,2,2,2,0,0
"14161",78000,750,750,0,0,0,8,4,2,2,2,0,3
"14162",84904,99999,99999,0,0,2,7,4,2,2,2,0,0
"14163",120000,300,300,0,0,0,6,4,2,2,2,0,3
"14164",43000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14165",85000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14166",78000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14167",97500,99999,99999,0,0,0,6,4,2,2,2,0,0
"14168",84000,99999,99999,0,0,0,6,2,2,2,2,0,3
"14169",55000,99999,99999,0,0,0,6,4,0,2,2,0,0
"14170",83250,99999,99999,0,0,0,6,4,0,2,2,0,0
"14171",58000,99999,99999,0,0,2,8,4,0,2,2,0,0
"14172",23000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14173",26000,99999,99999,0,0,0,8,4,2,2,2,0,0
"14174",22000,1000,1000,0,0,0,5,4,2,2,2,0,0
"14175",73000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14176",105500,99999,99999,0,0,0,7,4,2,2,2,0,0
"14177",121000,99999,99999,0,0,0,6,2,2,2,2,0,3
"14178",72000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14179",45454,99999,99999,0,0,0,6,4,2,2,2,0,0
"14180",69000,99999,99999,0,0,0,7,2,2,2,2,0,0
"14181",12000,99999,99999,0,0,0,8,4,0,2,2,0,0
"14182",120000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14183",57000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14184",118000,99999,99999,0,0,0,5,2,2,2,2,0,3
"14185",52500,99999,99999,0,0,0,5,0,0,2,2,0,0
"14186",76000,99999,99999,0,0,0,5,0,2,2,0,0,0
"14187",43761,99999,99999,0,0,0,8,4,2,2,2,0,3
"14188",82000,99999,99999,0,0,0,7,0,2,2,2,0,0
"14189",53000,1000,1000,0,0,0,4,4,2,2,2,0,0
"14190",117000,99999,99999,0,0,0,8,4,0,2,2,0,0
"14191",109000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14192",40000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14193",85000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14194",62500,99999,99999,0,0,0,6,4,2,2,2,0,0
"14195",43000,750,750,0,0,0,7,4,0,2,0,0,0
"14196",83000,99999,99999,0,0,0,4,0,2,2,2,0,0
"14197",37000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14198",45600,99999,99999,0,0,2,5,4,2,2,2,3,3
"14199",17800,99999,99999,0,0,0,7,0,2,2,2,0,0
"14200",10449,99999,99999,0,0,0,3,4,2,2,2,0,0
"14201",41600,99999,99999,0,0,0,3,0,2,2,2,0,0
"14202",150000,99999,99999,0,0,0,8,4,2,2,2,0,0
"14203",18000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14204",35000,99999,99999,0,0,0,8,0,2,2,2,0,0
"14205",73000,99999,99999,0,0,0,8,4,2,2,2,3,3
"14206",110000,99999,99999,0,0,0,8,0,0,2,2,0,0
"14207",18000,99999,99999,0,0,0,5,0,2,2,2,0,0
"14208",47000,99999,99999,0,0,0,4,0,2,2,2,0,0
"14209",5000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14210",42000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14211",122000,99999,99999,0,0,2,5,4,2,2,2,0,0
"14212",20000,99999,99999,0,0,0,4,2,2,2,2,3,0
"14213",42000,99999,99999,0,0,0,6,0,2,2,2,0,0
"14214",137005,99999,99999,0,0,0,5,4,0,2,2,0,0
"14215",62000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14216",53500,650,650,0,0,2,4,4,2,2,2,0,0
"14217",73000,1000,1000,0,0,0,4,2,2,2,2,0,3
"14218",15000,800,800,0,0,0,2,4,2,2,2,0,0
"14219",47000,1000,1000,0,0,0,5,2,2,2,2,0,3
"14220",87000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14221",7650,99999,99999,0,0,0,7,4,0,2,2,0,0
"14222",52650,99999,99999,0,0,0,7,4,2,2,2,0,0
"14223",95000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14224",26500,550,550,0,0,0,2,4,2,2,2,0,0
"14225",81000,900,900,0,0,0,4,2,2,2,2,0,3
"14226",17400,775,775,0,0,0,4,4,2,2,2,0,0
"14227",113000,1000,1000,0,0,0,5,4,2,2,2,0,0
"14228",9000,99999,99999,0,0,0,3,4,2,2,2,0,0
"14229",10000,99999,99999,0,0,0,5,4,0,2,2,0,0
"14230",62000,99999,99999,0,0,0,4,4,2,2,2,0,3
"14231",107352,99999,99999,0,0,0,6,4,2,2,2,0,0
"14232",151500,99999,99999,0,0,2,5,4,2,2,2,0,0
"14233",97000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14234",62300,99999,99999,0,0,0,6,4,2,2,2,0,0
"14235",57000,99999,99999,0,0,0,6,2,0,2,2,0,0
"14236",104000,99999,99999,0,0,0,3,4,2,2,2,0,0
"14237",56000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14238",130000,99999,99999,0,0,0,6,0,2,2,2,0,0
"14239",148000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14240",21000,99999,99999,0,0,0,6,4,0,2,2,0,0
"14241",28000,99999,99999,0,0,0,8,0,2,2,2,0,0
"14242",99045,99999,99999,0,0,0,6,4,2,2,2,0,0
"14243",70000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14244",50100,1000,1000,0,0,0,6,0,0,2,2,0,0
"14245",131700,99999,99999,0,0,0,8,4,2,2,2,0,0
"14246",38000,99999,99999,0,0,0,7,4,2,2,2,0,0
"14247",54000,775,775,0,0,0,2,4,2,2,2,3,0
"14248",65700,99999,99999,0,0,0,6,4,2,2,2,0,0
"14249",30500,875,200,0,0,0,4,4,2,2,2,0,0
"14250",10000,550,99998,0,0,0,3,0,0,2,2,0,0
"14251",31307,99999,99999,0,0,0,7,4,2,2,2,0,3
"14252",45000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14253",29254,99999,99999,0,0,0,4,4,2,2,2,3,0
"14254",52000,650,650,0,0,0,4,4,2,2,2,3,0
"14255",28000,99999,99999,0,0,0,3,4,2,2,2,0,0
"14256",23000,750,99998,0,0,0,7,0,2,2,2,0,0
"14257",72000,99999,99999,0,0,2,6,4,2,2,2,0,0
"14258",40000,600,600,0,0,0,4,4,2,2,2,0,0
"14259",85000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14260",75800,99999,99999,0,0,0,6,0,2,2,2,0,0
"14261",128000,99999,99999,0,0,0,5,4,2,2,2,0,3
"14262",97000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14263",22000,800,800,0,0,0,4,4,2,2,2,0,3
"14264",39000,600,600,0,0,0,4,4,2,2,2,0,0
"14265",72000,99999,99999,0,0,0,6,0,2,2,2,0,0
"14266",57250,1000,1000,0,0,0,5,2,2,2,2,0,3
"14267",32700,99999,99999,0,0,0,6,0,2,2,2,0,0
"14268",102000,99999,99999,0,0,0,5,0,0,2,0,0,0
"14269",15200,99999,99999,0,0,0,7,4,2,2,2,0,0
"14270",64020,99999,99999,0,0,0,6,4,2,2,2,0,0
"14271",101000,99999,99999,0,0,0,6,0,2,2,2,0,0
"14272",50000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14273",84000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14274",39671,99999,99999,0,0,0,6,4,2,2,2,0,0
"14275",110000,99999,99999,0,0,0,8,2,2,2,2,0,0
"14276",50000,900,900,0,0,0,6,4,2,2,2,0,0
"14277",69800,99999,99999,0,0,0,6,4,2,2,2,0,0
"14278",16300,99999,99999,0,0,0,4,4,2,2,2,0,0
"14279",29610,650,650,0,0,0,4,0,2,2,2,0,0
"14280",101640,99999,99999,0,0,0,8,4,2,2,2,0,3
"14281",55000,650,650,0,0,0,5,0,2,2,2,0,0
"14282",45634,1000,1000,0,0,0,4,0,2,2,2,0,0
"14283",100000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14284",54000,99999,99999,0,0,0,6,2,2,2,2,0,3
"14285",19000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14286",40000,800,800,0,0,0,4,4,2,2,2,0,0
"14287",28000,800,800,0,0,0,3,4,2,2,2,0,0
"14288",47000,99999,99999,0,0,0,8,4,2,2,2,3,0
"14289",40600,600,99998,0,0,0,3,0,0,2,2,0,0
"14290",12000,650,99998,0,0,0,3,0,2,2,2,0,0
"14291",55000,1000,1000,0,0,0,6,4,2,2,2,0,0
"14292",23560,750,750,0,0,0,5,4,0,2,2,0,0
"14293",13500,99999,99999,0,0,0,7,4,2,2,2,0,0
"14294",25000,650,99998,0,0,0,1,0,2,2,2,0,0
"14295",10600,600,600,0,0,0,2,0,2,2,2,0,0
"14296",12000,99999,99999,0,0,0,3,4,2,2,2,0,0
"14297",21454,99999,99999,0,0,0,3,4,2,2,2,0,0
"14298",10000,99999,99999,0,0,0,3,4,2,2,2,0,0
"14299",12000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14300",11964,99999,99999,0,0,0,4,4,2,2,2,0,0
"14301",15400,99999,99999,0,0,0,2,4,0,2,2,0,0
"14302",7800,99999,99999,0,0,0,5,0,0,2,2,0,0
"14303",94500,1120,1120,0,0,0,5,4,2,2,2,0,0
"14304",100000,99999,99999,0,0,2,5,4,2,2,2,0,0
"14305",68000,99999,99999,0,0,0,6,4,2,2,2,0,0
"14306",79000,625,625,0,0,0,3,4,2,2,2,0,0
"14307",50000,750,750,0,0,0,4,0,2,2,2,0,0
"14308",33000,525,525,0,0,0,2,4,2,2,2,0,0
"14309",38000,750,750,0,0,0,4,2,2,2,2,0,0
"14310",27000,850,850,0,0,0,5,4,2,2,2,0,3
"14311",62000,750,750,0,0,0,5,4,2,2,2,0,0
"14312",89000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14313",67500,99999,99999,0,0,0,4,0,2,2,2,0,0
"14314",60000,900,900,0,0,0,4,2,2,2,2,0,0
"14315",80000,850,850,0,0,0,3,4,2,2,2,0,0
"14316",77600,99999,99999,0,0,2,5,4,2,2,2,0,0
"14317",17200,1150,1150,0,0,0,4,4,2,2,2,0,0
"14318",16200,99999,99999,0,0,0,5,4,2,2,2,0,0
"14319",94171,99999,99999,0,0,0,5,4,0,2,2,0,3
"14320",53000,99999,99999,0,0,0,5,2,2,2,2,0,0
"14321",31500,1130,1130,0,0,0,5,4,2,2,2,0,0
"14322",57000,99999,99999,0,0,0,4,4,2,2,2,0,0
"14323",63000,900,900,0,0,0,4,2,2,2,2,0,3
"14324",72000,500,500,0,0,0,4,4,2,2,2,0,0
"14325",70000,99999,99999,0,0,0,5,4,2,2,2,0,0
"14326",70000,1000,1000,0,0,0,6,4,2,2,2,0,0
"14327",62850,1000,1000,0,0,0,6,4,2,2,2,0,0
"14328",42360,99999,99999,0,0,0,6,4,2,2,2,0,0
"14329",48000,950,99998,0,0,0,5,0,2,2,2,0,0
"14330",89000,99999,99999,0,0,0,8,4,2,2,2,0,0
"14331",26000,900,99998,0,0,0,4,0,2,2,2,0,0
"14332",999999,850,850,0,0,0,8,4,2,2,2,0,3
"14333",13735,99999,99999,0,0,0,8,0,2,2,2,0,0
"14334",100000,1200,1200,0,0,0,6,4,2,2,2,0,0
"14335",33800,99999,99999,0,0,0,3,4,0,2,2,0,0
"14336",67560,99999,99999,0,0,0,3,4,2,2,2,0,0
"14337",95000,800,800,0,0,0,3,4,2,2,2,0,0
"14338",55000,99999,99999,0,0,0,3,4,2,2,2,0,0
"14339",42000,99999,99999,0,0,0,4,2,2,2,2,0,3
"14340",65839,99999,99999,0,0,0,4,4,2,2,2,0,0
"14341",28500,520,520,0,0,0,2,4,2,2,2,0,0
"14342",17340,575,575,0,0,0,2,4,2,2,2,0,0
"14343",28600,474,474,0,0,0,2,2,0,2,2,0,0
"14344",32000,597,597,0,0,0,3,4,2,2,2,0,0
