"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","cond_wall","cond_floor","cond_windows","cond_stairway","X_35a","X_38a"
"8258",37000,303,NA,0,2,9,5,11,2,2,2,1,1
"8259",39000,468,NA,0,1,9,3,13,2,2,2,1,2
"8260",999998,436,NA,0,2,9,5,9,2,2,2,2,2
"8261",1100,219,NA,0,1,9,3,9,2,2,0,2,2
"8262",69000,825,NA,0,2,3,6,9,2,2,2,2,2
"8263",999998,462,NA,0,2,9,4,11,2,0,2,1,2
"8264",22000,600,NA,0,2,9,3,9,2,2,0,1,2
"8265",83500,99999,NA,0,2,9,7,9,2,2,2,2,2
"8266",5916,132,NA,0,2,9,4,9,2,2,2,2,2
"8267",5940,99999,NA,0,2,9,5,9,2,2,2,1,1
"8268",30000,99999,NA,0,2,9,7,9,0,2,2,2,2
"8269",60320,99999,NA,0,2,9,8,9,2,2,2,2,2
"8270",60000,545,NA,0,2,2,7,13,2,2,0,2,1
"8271",3468,353,NA,0,2,5,5,11,2,2,2,1,1
"8272",33000,99998,NA,0,2,9,6,9,2,2,2,2,2
"8273",5100,137,NA,0,1,5,4,11,2,2,2,2,1
"8274",14688,239,NA,0,2,9,4,9,2,2,2,1,1
"8275",53200,99999,NA,0,2,9,8,9,2,2,2,2,2
"8276",999999,650,NA,0,1,9,3,9,2,2,2,2,2
"8277",9797,344,NA,0,2,9,4,13,2,2,2,2,2
"8278",6000,92,NA,0,2,2,3,13,2,2,2,2,2
"8279",32000,850,NA,0,2,9,3,9,2,2,2,2,2
"8280",33000,373,NA,0,2,3,4,13,2,2,2,1,2
"8281",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"8282",999998,500,NA,0,1,5,4,11,2,2,2,1,2
"8283",999998,715,NA,0,2,9,2,9,2,2,2,2,2
"8284",2200,1000,NA,0,2,9,5,9,2,2,2,2,2
"8285",999999,815,NA,0,2,9,4,11,2,2,2,2,2
"8286",35000,99999,NA,0,1,9,6,8,0,0,0,2,2
"8287",73000,600,NA,0,2,9,4,9,2,2,2,2,2
"8288",14100,99999,NA,0,2,9,3,9,2,2,2,2,2
"8289",55400,99999,NA,0,2,8,7,9,2,2,2,2,2
"8290",18800,325,NA,0,2,4,2,9,2,2,2,2,2
"8291",35000,335,NA,0,2,9,4,11,2,2,2,2,1
"8292",999998,99999,NA,0,2,8,6,9,2,2,2,2,2
"8293",999998,300,NA,0,2,9,6,9,2,2,2,2,2
"8294",999998,1400,NA,0,2,9,2,9,2,2,0,2,2
"8295",14600,99999,NA,0,2,9,7,9,2,2,2,2,2
"8296",999998,1200,NA,0,2,9,3,9,2,2,2,2,2
"8297",32304,99999,NA,0,2,9,7,9,2,2,2,2,2
"8298",3700,350,NA,0,2,2,6,11,2,2,2,2,2
"8299",42500,460,NA,0,2,9,1,9,2,2,2,2,1
"8300",64000,99999,NA,0,2,9,3,9,2,2,2,1,2
"8301",7200,350,NA,0,2,9,3,9,0,2,0,2,2
"8302",77300,456,NA,0,2,9,3,9,2,2,2,2,1
"8303",37000,465,NA,0,1,9,3,9,2,2,2,2,2
"8304",999998,99999,NA,0,8,8,6,9,2,2,2,8,8
"8305",27000,400,NA,0,2,9,3,9,2,2,2,2,2
"8306",39000,99999,NA,0,2,2,3,9,2,2,2,2,2
"8307",6000,640,NA,0,2,9,3,13,2,2,2,2,1
"8308",30000,458,NA,0,2,9,3,9,2,2,2,2,2
"8309",68944,657,NA,0,2,9,4,13,2,2,0,2,2
"8310",18000,615,NA,0,2,9,4,9,2,2,2,2,2
"8311",33000,675,NA,0,2,2,3,9,2,2,2,1,2
"8312",6000,850,NA,0,2,9,6,9,2,2,2,2,2
"8313",7524,99999,NA,0,2,9,7,9,2,2,2,2,2
"8314",6000,400,NA,0,2,9,1,9,2,2,2,2,2
"8315",22000,99999,NA,0,1,2,4,9,2,2,2,2,1
"8316",45000,500,NA,0,2,5,4,13,2,2,2,1,1
"8317",999998,900,NA,0,2,8,3,9,2,2,2,8,8
"8318",9040,860,NA,0,2,2,5,9,2,2,2,1,1
"8319",40700,650,NA,0,2,5,4,9,2,2,2,2,2
"8320",999998,450,NA,0,1,9,3,9,2,2,2,2,2
"8321",999998,99999,NA,0,2,9,8,9,2,2,2,2,2
"8322",13908,99999,NA,0,1,9,5,9,2,2,2,2,2
"8323",69200,1200,NA,0,2,2,3,13,2,2,2,2,1
"8324",36900,99999,NA,0,2,9,6,9,2,2,2,2,1
"8325",8400,400,NA,0,2,9,3,9,2,2,2,2,2
"8326",100101,99999,NA,0,2,9,3,11,2,2,2,2,2
"8327",11000,564,NA,0,2,9,3,9,2,2,2,1,2
"8328",28000,875,NA,0,2,9,4,9,2,2,2,2,2
"8329",75000,1000,NA,0,2,9,2,9,2,2,0,2,2
"8330",25800,99999,NA,0,2,9,4,9,2,2,2,2,2
"8331",49000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8332",7400,180,NA,0,2,9,2,9,2,2,2,2,2
"8333",121000,1467,NA,0,1,9,5,11,2,2,2,2,1
"8334",69000,530,NA,0,2,9,3,13,2,2,2,2,2
"8335",8400,99999,NA,0,2,2,5,9,2,2,2,1,2
"8336",21600,99999,NA,0,2,9,6,9,2,2,2,2,2
"8337",132151,99999,NA,0,1,9,5,9,2,2,2,2,2
"8338",999998,567,NA,0,2,9,3,9,2,2,2,2,8
"8339",3732,515,NA,0,2,9,3,9,2,2,2,2,2
"8340",43000,700,NA,0,2,9,5,3,2,2,2,1,2
"8341",11880,500,NA,0,2,9,6,9,2,2,2,2,2
"8342",21000,99999,NA,0,2,9,6,9,2,2,2,2,2
"8343",27000,650,NA,0,2,9,1,9,2,2,2,2,2
"8344",6000,190,NA,0,2,9,2,9,2,2,2,2,2
"8345",23000,589,NA,0,2,5,4,9,2,2,2,2,2
"8346",20000,525,NA,0,2,9,3,11,2,2,2,2,1
"8347",5220,479,NA,0,2,9,3,9,2,2,0,1,2
"8348",38212,516,NA,0,2,4,2,13,2,2,2,2,1
"8349",999998,800,NA,0,2,3,5,13,2,2,2,1,1
"8350",43000,525,NA,0,2,9,3,9,2,2,2,2,2
"8351",40000,825,NA,0,2,9,6,9,2,2,2,2,2
"8352",46000,680,NA,0,2,2,2,13,2,2,2,1,2
"8353",6000,169,NA,0,2,9,3,9,2,2,2,2,2
"8354",7716,340,NA,0,1,9,3,9,2,2,2,2,2
"8355",9000,468,NA,0,2,9,4,11,2,2,2,1,2
"8356",25000,850,NA,0,2,5,1,9,2,2,2,2,2
"8357",20000,650,NA,0,2,9,5,9,2,2,2,2,2
"8358",50100,550,NA,0,2,9,5,13,2,2,2,2,1
"8359",26824,516,NA,0,2,9,4,11,2,2,2,2,2
"8360",999998,99999,NA,0,2,9,3,9,2,2,2,2,2
"8361",6410,138,NA,0,2,3,4,9,2,2,2,2,2
"8362",999998,99998,NA,0,2,8,3,9,2,2,2,8,8
"8363",33500,480,NA,0,2,3,3,11,2,2,2,1,1
"8364",44600,676,NA,0,2,9,4,11,2,2,2,1,1
"8365",30000,250,NA,0,2,9,1,9,0,0,0,2,2
"8366",90000,99999,NA,0,2,9,4,9,2,2,2,2,2
"8367",6840,103,NA,0,2,9,3,9,2,2,2,1,2
"8368",999998,99999,NA,0,8,8,3,9,2,2,0,8,8
"8369",999998,99998,NA,0,2,9,3,13,2,2,2,1,1
"8370",22100,560,NA,0,2,9,1,11,2,2,2,2,2
"8371",36000,99999,NA,0,2,9,5,9,2,2,2,2,1
"8372",7068,200,NA,0,2,4,3,13,2,2,2,2,1
"8373",89100,820,NA,0,2,9,5,9,2,2,2,2,2
"8374",97000,99999,NA,0,2,9,3,9,2,2,2,2,2
"8375",21400,99998,NA,0,2,9,6,9,2,2,2,2,2
"8376",999998,329,NA,0,2,9,4,9,0,2,0,1,1
"8377",999998,1400,NA,0,2,9,4,9,2,2,2,2,2
"8378",27700,99999,NA,0,2,9,5,9,0,2,0,2,2
"8379",7480,400,NA,0,2,9,6,9,2,2,2,2,2
"8380",12920,250,NA,0,2,9,4,13,2,2,2,1,1
"8381",999998,315,NA,0,2,8,3,9,2,2,2,8,8
"8382",35000,650,NA,0,2,2,6,9,2,2,2,2,2
"8383",999998,500,NA,0,2,8,3,9,2,2,2,8,8
"8384",5000,99999,NA,0,1,9,6,9,2,2,2,2,2
"8385",999998,99999,NA,0,8,8,3,9,2,2,0,8,8
"8386",100000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8387",31000,99999,NA,0,2,4,6,9,2,2,2,2,1
"8388",30000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8389",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"8390",25000,800,NA,0,2,9,3,9,2,2,2,2,2
"8391",81855,287,NA,0,2,5,2,9,2,2,2,1,1
"8392",150000,667,NA,0,1,9,4,9,2,2,2,2,2
"8393",35000,99999,NA,0,2,9,3,11,2,2,2,2,2
"8394",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"8395",115200,99999,NA,0,2,9,4,9,2,2,2,2,2
"8396",64000,99999,NA,0,2,9,3,9,2,2,2,1,2
"8397",999998,600,NA,0,2,9,3,9,2,2,2,2,2
"8398",27000,700,NA,0,2,9,1,9,2,2,0,2,2
"8399",58000,497,NA,0,2,4,4,9,2,2,2,2,1
"8400",80000,99999,NA,0,2,9,5,11,2,2,2,2,1
"8401",999998,99999,NA,0,2,4,3,11,2,2,2,2,1
"8402",999998,778,NA,0,1,9,5,9,2,2,2,2,2
"8403",999998,825,NA,0,2,9,4,9,2,2,2,2,1
"8404",28688,495,NA,0,2,9,4,9,2,2,2,1,2
"8405",39000,99999,NA,0,2,9,4,9,2,2,2,1,2
"8406",17400,540,NA,0,2,3,3,9,0,2,2,2,2
"8407",47000,426,NA,0,2,4,4,9,2,2,0,2,1
"8408",4224,215,NA,0,1,2,3,11,2,2,2,2,2
"8409",21000,550,NA,0,2,9,3,9,2,2,2,2,2
"8410",16564,981,NA,0,2,9,4,9,2,2,2,2,2
"8411",91000,99999,NA,0,2,9,3,9,2,2,2,2,2
"8412",13000,472,NA,0,2,5,3,11,4,2,2,1,2
"8413",27000,500,NA,0,2,9,5,9,2,2,2,2,2
"8414",999998,1500,NA,0,2,8,3,9,2,2,2,8,8
"8415",999998,755,NA,0,2,9,3,9,2,2,2,2,2
"8416",5904,280,NA,0,2,9,4,13,2,2,2,2,1
"8417",90000,1100,NA,0,2,9,3,9,2,2,2,2,1
"8418",6440,99999,NA,0,2,9,4,9,0,2,2,2,2
"8419",34146,347,NA,1,2,9,1,9,2,2,2,2,2
"8420",999998,99999,NA,0,2,9,8,9,2,2,2,2,2
"8421",999998,99998,NA,0,2,9,5,9,2,2,2,2,2
"8422",15848,616,NA,0,2,9,4,9,2,2,0,2,2
"8423",7488,400,NA,0,1,9,4,9,2,2,2,2,2
"8424",16848,99999,NA,0,2,9,3,9,2,2,2,2,2
"8425",999998,485,NA,0,8,8,4,9,2,2,0,8,8
"8426",999998,2200,NA,0,2,8,3,9,2,2,2,8,8
"8427",16800,260,NA,0,2,9,6,9,2,2,2,2,2
"8428",71100,99999,NA,0,2,9,6,9,2,2,2,2,2
"8429",73500,1200,NA,0,2,9,8,11,2,2,2,2,2
"8430",999998,850,NA,0,1,8,2,9,2,2,2,8,8
"8431",7200,99999,NA,0,2,9,5,9,2,2,2,2,2
"8432",25688,495,NA,0,2,5,5,9,2,2,2,1,2
"8433",55000,1172,NA,0,2,9,3,11,2,2,2,2,1
"8434",6120,300,NA,0,2,9,6,9,2,2,2,2,2
"8435",5100,351,NA,0,1,9,3,11,2,2,2,1,2
"8436",55000,825,NA,0,2,5,2,9,2,2,2,2,1
"8437",999998,400,NA,0,2,8,2,9,2,2,2,8,8
"8438",999998,625,NA,0,2,8,5,9,0,2,0,8,8
"8439",500,99999,NA,0,1,9,6,9,2,2,2,2,2
"8440",999998,99999,NA,0,2,9,4,9,2,2,2,2,2
"8441",999998,99999,NA,0,2,8,3,9,2,2,2,8,8
"8442",68002,99999,NA,0,2,9,5,9,2,2,2,2,2
"8443",33000,99999,NA,0,2,9,4,9,2,2,2,2,2
"8444",50000,438,NA,0,2,9,4,9,2,2,0,1,2
"8445",73000,500,NA,0,1,9,4,9,2,2,2,2,2
"8446",3000,137,NA,0,2,9,4,9,2,2,2,1,2
"8447",16200,367,NA,0,3,9,1,11,6,6,4,1,2
"8448",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"8449",999998,900,NA,0,2,9,4,9,2,2,2,2,2
"8450",170001,99999,NA,0,2,9,4,9,2,2,2,2,2
"8451",999998,550,NA,0,2,8,4,9,2,2,2,8,8
"8452",999998,820,NA,0,1,9,1,9,2,2,0,2,2
"8453",80000,450,NA,0,2,9,4,11,2,2,2,2,2
"8454",999998,450,NA,0,2,9,4,9,2,2,2,1,2
"8455",9500,300,NA,0,1,9,1,9,2,2,0,2,2
"8456",999998,400,NA,0,1,8,6,9,2,2,2,8,8
"8457",51000,498,NA,0,2,2,1,9,2,2,0,1,1
"8458",28800,710,NA,0,1,9,3,9,2,2,2,1,2
"8459",999998,520,NA,0,2,8,3,9,2,2,2,8,8
"8460",999998,99999,NA,0,1,9,4,11,2,2,2,1,1
"8461",999998,99999,NA,0,2,9,3,9,2,2,0,1,2
"8462",30000,99999,NA,0,2,9,3,9,2,2,2,2,2
"8463",9736,99,NA,0,2,9,2,9,2,2,2,2,1
"8464",20000,200,NA,0,2,9,4,13,2,2,2,1,1
"8465",999998,200,NA,0,2,9,1,1,2,2,2,2,2
"8466",999998,450,NA,0,2,9,3,9,2,2,0,2,1
"8467",4800,260,NA,0,1,3,4,11,2,2,2,8,1
"8468",16719,99999,NA,0,2,9,3,11,2,2,0,1,2
"8469",999998,600,NA,0,2,9,5,9,2,2,2,1,2
"8470",999998,357,NA,0,2,9,4,9,2,2,2,1,1
"8471",999998,466,NA,0,2,9,4,9,2,2,2,1,2
"8472",10000,600,NA,0,2,9,4,9,2,2,2,1,2
"8473",999998,99999,NA,0,2,9,5,9,2,2,0,2,2
"8474",81000,1000,NA,0,2,9,7,9,2,2,2,2,2
"8475",6400,101,NA,0,2,9,3,13,2,2,2,1,1
"8476",999998,99999,NA,0,2,9,8,13,0,2,0,2,2
"8477",38500,680,NA,0,1,9,3,9,2,2,2,2,2
"8478",5916,128,NA,0,2,5,3,13,2,2,2,1,1
"8479",9544,306,NA,0,2,2,4,9,2,2,2,1,1
"8480",999998,193,NA,0,8,8,4,9,2,2,2,8,8
"8481",28000,99999,NA,0,2,9,7,9,2,2,2,2,2
"8482",999998,99999,NA,0,2,8,6,9,0,2,2,8,8
"8483",22000,359,NA,0,1,5,3,13,2,2,2,1,1
"8484",3780,125,NA,2,9,9,1,9,2,2,2,2,2
"8485",999998,146,NA,0,2,9,4,11,2,2,2,1,2
"8486",65850,99999,NA,0,2,9,6,1,2,2,2,2,1
"8487",999998,450,NA,0,2,9,7,9,0,2,2,1,2
"8488",8340,170,NA,0,2,9,1,13,2,2,2,1,1
"8489",999998,99999,NA,0,2,9,4,13,2,2,2,2,2
"8490",13080,99999,NA,0,2,9,4,9,2,2,0,2,2
"8491",999998,400,NA,0,2,9,4,9,2,2,2,2,2
"8492",6000,180,NA,0,1,9,4,9,2,2,2,1,2
"8493",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"8494",999998,640,NA,0,2,8,3,9,2,2,2,8,8
"8495",50000,500,NA,0,2,9,3,9,2,2,2,2,2
"8496",9102,317,NA,0,1,5,5,9,2,2,2,1,2
"8497",100000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8498",6175,145,NA,1,2,9,3,9,2,2,2,2,2
"8499",999998,99999,NA,0,2,9,7,9,2,2,2,2,2
"8500",7968,405,NA,0,2,9,5,13,2,2,0,2,2
"8501",999999,127,NA,0,1,4,4,9,2,2,2,2,2
"8502",10507,283,NA,0,2,5,4,9,2,2,2,2,2
"8503",10500,489,NA,0,2,3,3,11,2,2,2,2,2
"8504",6061,371,NA,0,2,9,3,9,2,2,2,2,2
"8505",21500,485,NA,0,2,9,1,9,2,2,2,2,1
"8506",4082,156,NA,0,2,9,3,11,2,2,2,1,1
"8507",9010,400,NA,0,2,9,4,9,2,2,2,2,2
"8508",999998,165,NA,0,2,9,4,9,2,2,2,2,2
"8509",45000,99999,NA,0,2,9,7,9,2,2,2,2,1
"8510",25320,99999,NA,0,2,9,5,9,2,2,2,2,2
"8511",6096,99999,NA,0,2,5,3,9,2,2,2,2,2
"8512",52650,99999,NA,0,2,9,4,9,2,2,2,2,2
"8513",24000,680,NA,0,1,9,2,9,2,2,2,2,2
"8514",999998,99999,NA,0,2,9,4,9,0,2,2,2,2
"8515",27000,500,NA,0,2,9,3,9,2,2,2,2,1
"8516",12000,99999,NA,0,2,9,6,13,0,2,0,2,2
"8517",7750,60,NA,0,2,9,5,9,2,2,2,1,2
"8518",999998,165,NA,0,2,8,4,9,2,2,2,8,8
"8519",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"8520",5916,77,NA,0,2,9,1,9,2,2,2,2,2
"8521",43000,875,NA,0,1,9,3,9,2,2,2,2,2
"8522",7000,157,NA,0,1,9,3,9,2,2,2,1,2
"8523",50000,99999,NA,0,2,9,6,9,2,2,2,2,2
"8524",102876,99999,NA,0,1,9,6,9,2,2,2,2,2
"8525",999998,312,NA,0,1,5,3,13,2,2,2,1,1
"8526",42000,441,NA,0,2,9,2,9,2,2,2,2,2
"8527",25000,179,NA,0,2,9,2,13,2,2,2,2,2
"8528",33410,99999,NA,0,2,9,5,9,2,2,2,2,2
"8529",5400,247,NA,0,2,9,5,9,2,2,2,1,2
"8530",999998,250,NA,0,2,8,5,9,2,2,2,8,8
"8531",999998,99999,NA,0,2,8,2,9,2,2,0,8,8
"8532",12400,450,NA,0,2,9,1,9,2,2,2,2,2
"8533",35000,785,NA,0,2,9,2,9,2,2,0,2,1
"8534",999998,300,NA,0,1,9,3,9,2,2,2,2,2
"8535",16719,250,NA,0,2,5,5,15,8,2,2,2,2
"8536",21000,500,NA,0,2,9,6,9,2,2,2,1,1
"8537",9084,280,NA,0,1,9,4,11,2,2,2,1,1
"8538",10745,296,NA,0,1,9,5,9,2,2,2,1,2
"8539",12000,540,NA,0,2,9,4,9,2,2,2,2,2
"8540",999998,356,NA,0,1,9,1,13,2,2,2,1,1
"8541",999998,99998,NA,0,8,8,5,9,2,2,2,8,8
"8542",4264,91,NA,0,1,9,4,9,2,2,2,2,2
"8543",999998,99999,NA,0,2,9,5,9,2,2,2,2,1
"8544",37000,1200,NA,0,2,9,2,9,2,2,2,2,2
"8545",6000,99999,NA,0,2,9,2,9,2,2,2,2,2
"8546",32000,99999,NA,0,2,9,6,9,2,2,2,2,8
"8547",6000,135,NA,0,1,3,4,9,2,2,2,2,2
"8548",30000,99999,NA,0,2,9,4,9,2,2,2,2,2
"8549",25500,99999,NA,0,1,9,5,9,2,2,2,2,2
"8550",999998,497,NA,0,1,8,5,9,2,2,2,8,8
"8551",35000,1000,NA,0,2,2,1,13,2,2,2,1,2
"8552",999998,630,NA,0,2,8,6,9,2,2,2,8,8
"8553",40500,760,NA,0,2,9,5,9,2,2,2,2,2
"8554",5616,350,NA,0,2,9,4,11,2,2,2,1,1
"8555",26400,475,NA,0,2,9,3,9,2,2,2,2,2
"8556",999998,99999,NA,0,2,8,3,11,2,2,2,8,8
"8557",8076,207,NA,0,2,2,6,9,2,2,2,2,2
"8558",999998,750,NA,0,2,9,4,9,0,2,0,2,2
"8559",78000,99999,NA,0,2,9,7,11,2,2,2,2,1
"8560",3024,400,NA,0,2,9,3,9,2,2,2,2,2
"8561",26800,99999,NA,0,2,9,8,9,2,2,2,2,2
"8562",8700,250,NA,0,2,9,3,9,2,2,2,1,2
"8563",5568,350,NA,0,2,9,6,11,2,2,2,1,1
"8564",2416,227,NA,0,1,4,4,13,2,2,2,1,1
"8565",999998,406,NA,0,2,8,4,9,2,2,2,8,8
"8566",999998,286,NA,0,2,9,4,13,2,2,0,1,1
"8567",3180,125,NA,0,1,9,4,11,2,2,2,1,1
"8568",24500,99999,NA,0,2,9,5,9,2,2,2,2,2
"8569",999998,1200,NA,0,2,9,8,9,2,2,2,2,2
"8570",999998,497,NA,0,1,3,4,13,2,2,2,1,2
"8571",8400,200,NA,0,2,9,4,9,2,2,0,2,2
"8572",8724,99999,NA,0,2,2,5,9,2,2,2,2,2
"8573",6000,480,NA,0,2,3,3,13,2,2,2,1,1
"8574",32000,99999,NA,0,2,9,4,9,2,2,2,2,2
"8575",71450,99999,NA,0,2,9,4,9,2,2,2,2,2
"8576",11700,99999,NA,0,2,9,8,9,2,2,2,1,2
"8577",32340,900,NA,0,2,9,6,9,2,2,2,2,1
"8578",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"8579",74600,99999,NA,0,2,3,8,9,2,2,2,2,2
"8580",4800,217,NA,0,2,4,3,11,2,2,2,1,1
"8581",4800,386,NA,0,2,9,3,13,2,2,2,1,1
"8582",15600,446,NA,0,2,9,4,13,2,2,2,1,1
"8583",999998,99999,NA,0,2,9,5,11,2,2,2,1,1
"8584",999998,99999,NA,0,1,9,7,9,2,2,2,1,2
"8585",999998,362,NA,0,2,9,4,11,2,2,2,2,2
"8586",42000,99999,NA,0,2,9,7,9,2,2,2,2,2
"8587",22500,590,NA,0,2,3,4,9,2,2,2,2,2
"8588",26300,99999,NA,0,2,9,6,9,0,2,2,2,1
"8589",999998,375,NA,0,1,8,4,9,2,2,2,8,8
"8590",9256,137,NA,0,2,9,4,13,2,2,0,2,2
"8591",14312,705,NA,0,2,5,5,13,2,2,2,1,1
"8592",8800,387,NA,0,2,9,5,13,2,2,2,1,1
"8593",6084,112,NA,0,2,9,3,9,2,2,2,1,2
"8594",999999,403,NA,0,1,4,5,13,2,2,2,1,1
"8595",11800,463,NA,0,2,4,2,13,2,2,2,1,1
"8596",999998,153,NA,0,2,8,5,9,2,2,2,8,8
"8597",2100,384,NA,0,2,9,4,9,2,2,2,1,2
"8598",19000,382,NA,0,2,5,4,11,2,2,2,1,1
"8599",8000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8600",999998,595,NA,0,2,8,3,9,2,2,2,8,8
"8601",18000,250,NA,0,2,9,4,9,2,2,2,2,1
"8602",6000,148,NA,0,2,9,4,9,2,2,2,2,1
"8603",999998,373,NA,0,1,9,3,9,2,2,2,2,1
"8604",999998,1004,NA,0,2,9,4,9,2,2,2,2,2
"8605",999998,388,NA,0,2,2,4,9,2,2,2,2,2
"8606",14000,184,NA,0,2,9,5,9,2,2,2,2,2
"8607",32000,99999,NA,0,2,9,6,9,0,2,2,2,2
"8608",999998,99999,NA,0,1,9,4,9,2,2,2,2,2
"8609",999999,380,NA,0,2,9,1,9,2,2,2,2,2
"8610",3000,99999,NA,0,2,9,6,9,2,2,2,2,2
"8611",25000,625,NA,0,1,9,5,9,2,2,2,2,2
"8612",65040,950,NA,0,2,9,5,9,0,2,2,2,2
"8613",30000,650,NA,0,2,9,5,9,2,2,2,2,2
"8614",11530,99999,NA,0,2,9,8,9,2,2,2,2,2
"8615",18600,620,NA,0,2,9,4,9,2,2,2,2,2
"8616",3600,250,NA,0,2,9,3,11,2,2,2,1,2
"8617",89300,99999,NA,0,1,9,6,9,2,2,2,2,2
"8618",60000,99999,NA,0,2,9,7,9,2,2,2,2,2
"8619",43000,99999,NA,0,2,9,6,9,2,2,2,2,2
"8620",21500,99999,NA,0,2,9,8,9,2,2,2,2,2
"8621",9000,460,NA,0,1,5,3,13,2,2,2,1,2
"8622",26000,436,NA,0,1,5,2,13,2,2,2,1,1
"8623",40000,380,NA,0,2,9,1,9,2,2,2,2,2
"8624",6528,325,NA,0,2,9,3,11,2,2,2,1,1
"8625",999998,459,NA,0,2,8,4,9,2,2,2,8,8
"8626",13000,637,NA,0,2,9,4,9,2,2,2,1,2
"8627",62000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8628",11928,495,NA,0,2,9,4,9,2,2,2,2,2
"8629",2760,366,NA,0,2,9,6,13,2,2,2,1,2
"8630",40000,600,NA,0,2,9,2,9,2,2,2,1,1
"8631",999998,650,NA,0,2,9,4,11,2,2,2,2,1
"8632",999998,99998,NA,0,8,5,3,13,6,4,4,1,2
"8633",26400,99999,NA,0,2,9,4,9,2,2,2,2,2
"8634",999998,99999,NA,0,2,9,7,9,2,2,2,2,2
"8635",18600,99999,NA,0,2,9,7,9,2,2,2,1,2
"8636",4420,138,NA,0,2,9,4,13,2,2,2,2,1
"8637",54000,99999,NA,0,1,9,8,9,2,2,2,2,1
"8638",47500,432,NA,0,2,9,1,9,2,2,2,2,2
"8639",31850,488,NA,0,2,2,4,9,2,2,2,1,2
"8640",22000,550,NA,0,2,9,5,9,2,2,0,2,2
"8641",9500,188,NA,0,2,9,3,9,2,2,2,1,2
"8642",6000,424,NA,1,2,2,2,9,2,2,2,1,2
"8643",6924,371,NA,0,2,5,3,9,2,2,2,1,1
"8644",6000,137,NA,0,2,5,4,9,2,2,2,1,2
"8645",28000,475,NA,0,2,9,2,9,2,2,2,2,2
"8646",11000,99999,NA,0,2,9,4,11,2,2,2,2,2
"8647",76500,1100,NA,0,2,9,4,9,2,2,2,2,2
"8648",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"8649",100000,1400,NA,0,2,9,5,9,2,2,2,2,2
"8650",22500,99999,NA,0,2,9,3,9,2,2,2,1,2
"8651",999999,560,NA,0,2,9,3,9,2,2,2,2,2
"8652",999998,1356,NA,0,2,9,4,9,2,2,2,2,2
"8653",40000,540,NA,0,1,9,4,13,2,2,2,2,1
"8654",36500,720,NA,0,2,9,2,9,2,2,2,2,2
"8655",999998,99999,NA,0,2,9,3,9,0,2,0,2,2
"8656",53000,99999,NA,0,1,9,7,9,2,2,2,2,2
"8657",5664,580,NA,0,2,9,3,9,2,2,2,2,2
"8658",999998,203,NA,0,2,8,1,9,2,2,2,8,8
"8659",58000,99999,NA,0,2,9,7,9,2,2,2,2,2
"8660",104600,99999,NA,0,2,9,8,9,2,2,2,2,2
"8661",7200,99999,NA,0,1,2,5,9,2,2,2,2,2
"8662",9600,850,NA,0,2,9,4,11,2,2,2,1,2
"8663",999998,99998,NA,0,2,9,1,9,0,2,2,2,2
"8664",999998,200,NA,0,1,9,5,9,2,2,2,2,2
"8665",65000,1450,NA,0,2,9,2,9,2,2,2,2,2
"8666",11100,99999,NA,0,2,9,5,9,2,2,2,2,2
"8667",11940,171,NA,0,2,4,3,11,2,2,2,2,2
"8668",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"8669",34000,440,NA,0,2,9,2,11,2,2,2,2,1
"8670",999998,300,NA,0,2,8,1,9,2,2,2,8,8
"8671",999998,1500,NA,0,2,8,3,9,2,2,2,8,8
"8672",27000,600,NA,0,2,9,3,11,2,2,2,2,1
"8673",5748,99999,NA,0,1,9,4,9,2,2,2,2,2
"8674",999998,525,NA,0,2,9,1,9,2,2,0,2,2
"8675",136001,632,NA,0,2,9,5,11,2,2,2,2,1
"8676",45200,700,NA,0,2,9,5,9,2,2,2,2,2
"8677",30,99999,NA,0,1,5,4,11,2,2,0,1,1
"8678",999998,800,NA,0,2,9,6,9,2,2,2,8,2
"8679",150260,99999,NA,0,2,9,3,9,2,2,2,2,1
"8680",10000,386,NA,0,2,9,4,13,2,2,2,1,1
"8681",156501,99999,NA,0,2,9,7,9,2,2,0,2,1
"8682",11077,300,NA,0,2,9,4,9,2,2,2,2,2
"8683",999998,300,NA,0,2,9,4,9,2,2,2,2,2
"8684",51000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8685",3600,500,NA,0,2,9,3,9,2,2,2,2,2
"8686",50000,99999,NA,0,2,9,5,9,2,2,2,2,2
"8687",11552,99999,NA,0,2,9,6,9,2,2,2,2,2
