"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","cond_wall","cond_floor","cond_windows","cond_stairway","X_35a","X_38a"
"10645",37000,1350,1350,1,2,9,2,0,2,2,2,2,2
"10646",11200,99999,99999,1,2,9,4,0,2,2,2,2,2
"10647",80000,2600,2600,1,2,8,4,0,2,2,2,8,8
"10648",95000,1800,1800,1,8,8,3,0,2,2,2,8,8
"10649",100000,1800,1800,1,2,8,3,0,2,2,2,8,8
"10650",35000,1235,1235,1,2,9,4,0,2,2,2,2,2
"10651",14594,986,986,1,8,9,5,0,2,2,2,2,2
"10652",45000,99999,99999,1,2,9,1,0,2,2,2,2,2
"10653",110000,1600,1600,1,1,9,4,0,2,2,2,2,2
"10654",1900,1362,1362,1,2,9,3,0,2,2,2,2,2
"10655",15252,1142,1142,1,2,9,3,0,2,2,2,2,2
"10656",80000,2000,2000,1,2,2,5,0,2,2,2,2,2
"10657",180000,99999,99999,1,2,9,2,0,2,2,2,8,8
"10658",120000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10659",20000,99999,99999,1,2,9,2,0,0,0,0,2,2
"10660",130000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10661",4800,99999,99999,1,2,9,3,0,2,2,2,2,2
"10662",9999999,99999,99999,1,2,9,5,0,2,2,2,2,2
"10663",17916,979,979,1,8,8,4,0,2,2,2,8,8
"10664",13000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10665",93000,1450,1450,1,2,9,3,0,0,2,2,2,2
"10666",65000,1550,1550,1,2,9,3,0,2,2,2,2,2
"10667",110000,1445,1445,1,2,9,4,0,2,2,2,2,2
"10668",168000,1600,1600,1,2,9,4,0,2,2,2,2,2
"10669",145000,1700,1700,1,1,9,4,0,2,2,2,2,2
"10670",118636,1400,1400,1,2,9,3,2,2,2,2,2,1
"10671",22300,99999,99999,1,2,9,2,0,2,2,2,2,2
"10672",109600,99999,99999,1,2,9,4,0,2,2,2,2,2
"10673",54400,99999,99999,1,2,9,6,0,2,2,2,2,2
"10674",115000,99999,99999,1,2,2,6,0,2,2,2,2,2
"10675",244500,99999,99999,1,2,9,6,0,2,2,2,2,1
"10676",78000,1400,1400,1,2,9,5,0,2,2,2,2,2
"10677",24640,1400,1400,1,2,9,2,0,2,2,2,2,2
"10678",360000,1000,1000,1,2,9,2,0,2,2,2,2,2
"10679",20000,99999,99999,1,2,9,2,4,2,2,2,1,1
"10680",42000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10681",9600,1088,1088,1,2,8,3,0,2,2,2,8,8
"10682",100000,1375,1375,1,2,8,3,0,2,2,2,8,8
"10683",40000,1625,1625,1,2,8,3,0,2,2,2,8,8
"10684",149822,99999,99999,1,2,9,3,0,2,2,2,2,2
"10685",75000,99999,99999,1,2,9,2,0,2,2,2,2,2
"10686",105000,99999,99999,1,2,9,2,0,2,2,2,2,2
"10687",8928,99999,99999,1,2,9,3,2,2,2,2,2,1
"10688",38000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10689",75000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10690",84000,1600,1600,1,2,9,4,0,0,2,0,1,2
"10691",100000,1600,1600,1,8,8,2,0,2,2,0,8,8
"10692",95000,1300,1300,1,2,9,1,0,2,2,2,2,2
"10693",100000,2000,2000,1,2,9,4,0,2,2,2,1,2
"10694",140000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10695",3600,1335,1335,1,2,9,3,4,2,2,2,1,2
"10696",55300,1700,1700,1,2,9,3,0,2,2,2,2,2
"10697",38500,1440,1440,1,1,9,3,4,2,2,0,1,2
"10698",70000,1500,1500,1,2,9,2,0,2,2,2,2,2
"10699",9999999,1120,1120,1,2,9,3,0,2,2,0,1,2
"10700",65000,1650,1650,1,2,9,3,0,2,2,2,2,2
"10701",130000,1645,1645,1,8,8,5,0,2,2,2,8,8
"10702",30000,2210,2210,1,1,9,4,0,2,2,2,2,2
"10703",112000,2050,2050,1,2,9,5,0,2,2,2,2,2
"10704",210000,1917,1917,1,2,9,3,0,2,2,2,2,2
"10705",42000,1087,1087,1,1,9,5,0,2,2,2,2,2
"10706",30000,1600,1600,1,2,3,4,0,2,2,2,2,2
"10707",163000,1800,1800,1,2,8,1,0,2,2,2,8,8
"10708",9060,928,909,1,1,9,1,0,2,2,2,2,2
"10709",60000,1700,1700,1,2,9,2,0,2,2,2,2,2
"10710",59000,1700,1700,1,2,8,4,0,2,2,2,8,8
"10711",19920,1700,1700,1,2,9,3,0,2,2,2,2,2
"10712",185000,2000,2000,1,2,9,4,0,2,2,2,1,2
"10713",175000,1975,1975,1,2,9,5,0,2,2,2,2,2
"10714",14400,1780,1780,1,2,9,5,0,2,2,2,2,2
"10715",50000,1676,1676,1,2,9,4,0,2,2,2,2,2
"10716",40000,1450,1450,1,2,9,1,0,2,2,2,2,2
"10717",77600,1090,1090,1,2,9,4,0,2,2,2,2,2
"10718",90000,2250,2250,1,2,9,4,0,2,2,0,2,2
"10719",130000,1900,1900,1,2,9,3,0,2,2,2,2,2
"10720",80000,1900,1900,1,2,9,2,0,2,2,2,2,2
"10721",106800,1625,1625,1,2,9,4,0,2,2,2,2,2
"10722",19000,810,810,1,2,9,2,0,2,2,2,2,1
"10723",27900,810,810,1,2,8,2,0,2,2,2,8,8
"10724",76200,810,810,1,2,8,2,0,2,2,2,8,8
"10725",47936,886,886,1,1,5,1,4,2,2,2,2,1
"10726",17088,886,886,1,2,9,3,0,2,2,2,2,2
"10727",55000,1750,1750,1,2,9,3,0,2,2,2,2,2
"10728",9999999,99999,99999,1,2,9,4,0,2,2,2,2,2
"10729",35000,3000,3000,1,2,9,3,0,2,2,2,2,2
"10730",38000,3000,3000,1,2,9,3,0,2,2,2,2,2
"10731",250000,1677,1677,1,2,9,3,0,2,2,2,2,2
"10732",16920,1738,1649,1,2,9,4,0,2,2,2,2,1
"10733",1422,1500,1500,1,2,9,3,0,2,2,2,2,2
"10734",65000,1900,1900,1,2,9,3,0,2,2,2,2,1
"10735",22000,730,730,1,2,9,4,6,2,2,2,1,2
"10736",9238,1428,1428,1,8,8,3,2,2,2,2,8,8
"10737",11000,750,750,1,2,9,5,2,2,2,2,2,2
"10738",12180,245,245,1,2,9,3,2,2,2,2,2,2
"10739",16000,1100,1100,1,2,9,3,0,2,2,2,2,2
"10740",52687,1425,1425,1,2,9,3,0,0,2,2,2,2
"10741",125000,1700,1700,1,2,9,4,0,2,2,2,2,2
"10742",95000,1400,1400,1,2,9,4,0,2,2,2,2,2
"10743",118000,1831,1831,1,2,9,5,0,2,2,2,2,2
"10744",100000,2700,2700,1,1,9,3,0,2,2,2,2,2
"10745",13000,2895,2895,1,2,9,2,0,2,2,2,2,2
"10746",21600,1950,1950,1,2,9,3,0,2,2,2,2,2
"10747",200000,2000,2000,1,2,9,3,0,2,2,2,2,2
"10748",37800,1200,1200,1,8,8,3,0,2,2,2,8,8
"10749",143000,1735,1735,1,2,9,3,0,2,2,2,2,8
"10750",115000,1600,1600,1,2,9,4,0,2,2,2,2,2
"10751",25000,3400,3400,1,1,9,5,0,2,2,2,2,2
"10752",6162,99999,99999,1,8,8,7,0,2,2,2,8,8
"10753",56000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10754",75500,99999,99999,1,2,9,4,0,2,2,2,2,2
"10755",14400,99999,99999,1,2,9,5,0,2,2,2,1,1
"10756",70000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10757",20000,1500,1500,1,2,8,4,0,2,2,2,8,8
"10758",17600,99999,99999,1,2,9,4,0,2,2,2,2,2
"10759",102300,99999,99999,1,2,9,5,0,2,2,2,2,2
"10760",75000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10761",206000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10762",56300,99999,99999,1,2,9,5,0,2,2,2,2,2
"10763",64000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10764",59360,99999,99999,1,8,8,7,0,2,2,2,8,8
"10765",230000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10766",145000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10767",275000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10768",275000,99999,99999,1,8,8,7,0,2,2,2,8,8
"10769",69500,99999,99999,1,2,9,6,0,2,2,2,2,2
"10770",113000,99999,99999,1,1,9,8,0,2,2,2,2,2
"10771",50000,99999,99999,1,2,9,8,0,2,2,2,2,2
"10772",79184,1400,1400,1,2,9,6,0,2,2,2,2,2
"10773",37000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10774",98000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10775",137822,99999,99999,1,2,9,5,0,0,2,2,2,2
"10776",135000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10777",46000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10778",40000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10779",94000,99999,99999,1,8,8,6,0,2,2,2,8,8
"10780",120000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10781",85000,99999,99999,1,2,9,3,0,2,2,2,1,2
"10782",87000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10783",135000,99999,99999,1,2,9,4,0,0,2,0,2,2
"10784",78000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10785",58000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10786",53248,99999,99999,1,2,9,3,0,2,2,2,2,2
"10787",114000,99999,99999,1,1,9,6,0,2,2,2,2,2
"10788",173200,99999,99999,1,2,9,6,0,2,2,2,2,2
"10789",61500,99999,99999,1,2,2,5,0,2,2,2,2,2
"10790",32500,99999,99999,1,1,9,5,0,0,0,0,2,2
"10791",72000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10792",37000,1655,1655,1,2,9,5,0,2,2,2,2,2
"10793",320000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10794",77000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10795",83500,99999,99999,1,1,9,3,4,2,2,2,2,1
"10796",67000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10797",83000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10798",65000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10799",22000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10800",24000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10801",50000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10802",99500,99999,99999,1,1,8,6,0,2,2,2,8,8
"10803",102000,99999,99999,1,2,8,6,0,2,2,2,8,8
"10804",90000,99999,99999,1,2,8,7,0,2,2,2,8,8
"10805",100000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10806",17000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10807",195000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10808",158200,99999,99999,1,2,9,8,0,2,2,2,2,2
"10809",60000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10810",160000,2200,2200,1,2,9,4,0,2,2,2,2,2
"10811",43000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10812",58400,99999,99999,1,2,9,5,0,2,2,2,2,2
"10813",500658,99999,99999,1,2,9,2,0,2,2,2,2,2
"10814",102000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10815",20000,99999,99999,1,8,8,4,0,2,2,2,8,8
"10816",80000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10817",42000,99999,99999,1,2,9,3,0,2,0,2,2,2
"10818",118500,99999,99999,1,2,9,6,0,2,2,2,2,2
"10819",46000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10820",153000,99999,99999,1,2,9,7,0,2,2,2,2,1
"10821",65000,3000,3000,1,1,9,4,0,2,2,2,2,2
"10822",220000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10823",15000,600,600,1,2,9,4,0,2,2,2,2,2
"10824",42000,99999,99999,1,2,8,3,0,2,2,2,8,8
"10825",18800,99999,99999,1,1,9,2,0,2,2,0,2,2
"10826",250000,99999,99999,1,2,9,4,2,2,2,2,2,2
"10827",53396,99999,99999,1,2,9,5,2,2,2,2,2,2
"10828",150000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10829",20300,99999,99999,1,2,9,5,0,2,2,2,2,2
"10830",47000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10831",70000,1650,1650,1,2,9,4,0,2,2,2,8,2
"10832",110000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10833",139000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10834",44672,99999,99999,1,8,8,6,0,2,2,2,8,8
"10835",345000,1650,1650,1,2,9,6,0,2,2,2,2,2
"10836",215000,1800,1800,1,2,9,5,0,2,2,2,2,2
"10837",32200,99999,99999,1,2,9,6,0,2,2,2,2,2
"10838",76000,1800,1800,1,2,9,3,0,2,2,2,2,2
"10839",30500,99999,99999,1,1,8,4,0,2,2,2,2,2
"10840",102000,99999,99999,1,2,9,3,2,2,2,2,1,1
"10841",55000,99999,99999,1,2,9,3,0,2,2,2,2,2
"10842",83400,99999,99999,1,2,9,6,0,2,2,2,2,2
"10843",5400,1500,1500,1,2,9,3,0,2,2,2,2,2
"10844",33000,1900,1900,1,2,9,5,2,2,2,2,2,2
"10845",40000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10846",37500,99999,99999,1,2,9,4,0,2,2,2,2,2
"10847",76400,99999,99999,1,2,2,4,0,2,2,2,2,1
"10848",210000,1600,1600,1,2,9,6,0,2,2,2,2,2
"10849",28000,1650,1650,1,2,8,3,0,2,2,2,8,8
"10850",123000,1200,1200,1,2,9,4,0,2,2,2,2,2
"10851",31700,2100,2100,1,2,9,7,0,2,2,2,2,2
"10852",149600,99999,99999,1,8,8,6,0,2,2,2,8,8
"10853",9999999,99999,99999,1,2,9,6,0,2,2,2,2,2
"10854",90000,2100,2100,1,2,9,5,0,2,2,2,2,2
"10855",22500,99999,99999,1,2,9,5,2,2,2,0,2,2
"10856",46000,99999,99999,1,2,9,4,2,2,2,2,2,2
"10857",90800,2000,2000,1,2,8,8,0,2,2,2,8,8
"10858",118320,99999,99999,1,2,9,8,0,2,2,2,2,2
"10859",130300,99999,99999,1,2,9,6,0,2,2,2,2,2
"10860",135780,99999,99999,1,2,9,7,0,2,2,2,2,2
"10861",20000,1900,1900,1,8,9,3,0,2,2,2,2,2
"10862",9999999,99999,99999,1,2,8,3,0,2,2,2,8,8
"10863",22000,1600,1600,1,8,8,5,0,2,2,2,8,8
"10864",8000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10865",57000,2050,2050,1,2,9,3,0,2,2,2,2,2
"10866",126300,99999,99999,1,2,9,4,0,2,2,2,2,2
"10867",96800,99999,99999,1,2,9,7,0,2,2,2,2,2
"10868",15804,99999,99999,1,2,8,6,0,2,2,2,8,8
"10869",25000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10870",10000,700,700,1,2,9,3,0,2,2,2,2,2
"10871",60000,1450,1450,1,1,9,2,0,2,2,2,2,2
"10872",30000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10873",32000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10874",26000,99999,99999,1,2,9,5,0,2,2,0,2,2
"10875",26200,99999,99999,1,2,9,5,0,2,2,2,2,2
"10876",65000,1400,1400,1,2,8,5,0,2,2,2,8,8
"10877",50000,99999,99999,1,2,9,4,0,0,0,0,2,2
"10878",95000,1400,1400,1,2,9,3,0,2,2,2,2,2
"10879",79100,2100,2100,1,2,9,5,0,0,0,0,2,2
"10880",41000,1100,1100,1,2,9,4,2,0,2,2,1,2
"10881",20000,1185,1185,1,8,8,3,0,2,2,2,8,8
"10882",140000,1800,1800,1,2,9,6,0,0,2,2,2,2
"10883",27500,897,0,1,2,9,1,0,2,2,2,2,2
"10884",195000,2000,2000,1,2,9,4,0,2,2,2,8,8
"10885",45200,99999,99999,1,2,9,4,0,2,2,2,2,2
"10886",55000,1600,1600,1,2,9,4,0,2,2,2,2,2
"10887",20256,99999,99999,1,2,9,5,0,2,2,2,2,2
"10888",129000,99999,99999,1,2,9,3,0,2,2,2,2,1
"10889",33800,1500,1500,1,2,8,3,0,2,2,2,8,8
"10890",7068,99999,99999,1,8,8,4,2,4,4,2,8,8
"10891",20000,1200,1200,1,2,9,2,2,2,2,2,2,2
"10892",146120,99999,99999,1,8,9,5,2,4,4,2,2,2
"10893",14424,99999,99999,1,8,8,4,0,2,2,2,8,8
"10894",20000,1500,1500,1,2,9,4,0,2,2,2,2,1
"10895",136000,2100,2100,1,2,9,4,0,2,2,2,2,2
"10896",90000,2000,2000,1,2,9,6,0,2,2,2,2,2
"10897",13000,975,975,1,2,9,3,0,2,2,2,2,2
"10898",104000,99999,99999,1,1,9,7,0,2,2,2,2,2
"10899",16000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10900",96200,99999,99999,1,1,9,5,0,2,2,2,2,2
"10901",27000,350,350,1,1,9,5,0,2,2,2,2,8
"10902",93816,99999,99999,1,2,9,4,4,2,2,2,1,2
"10903",102000,99999,99999,1,2,9,3,0,2,2,0,2,2
"10904",50400,99999,99999,1,2,9,4,0,2,2,0,2,2
"10905",25344,99999,99999,1,2,9,4,0,2,2,0,2,2
"10906",49800,99999,99999,1,2,9,5,0,2,2,2,2,2
"10907",47400,99999,99999,1,2,9,5,0,0,2,2,2,2
"10908",51200,99999,99999,1,2,9,3,0,2,2,2,2,2
"10909",75000,99999,99999,1,2,9,8,0,2,2,2,2,2
"10910",195000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10911",50000,1300,1300,1,2,9,4,0,2,2,2,2,2
"10912",58600,99999,99999,1,2,9,3,0,2,2,2,2,2
"10913",80000,99999,99999,1,8,9,4,0,2,2,2,2,2
"10914",186000,99999,99999,1,2,9,2,0,2,2,2,1,1
"10915",70000,700,700,1,2,9,3,0,2,2,2,8,2
"10916",1273606,1850,1850,1,2,3,4,2,2,2,2,2,2
"10917",115000,99999,99999,1,2,8,5,0,2,2,2,8,8
"10918",5400,99999,99999,1,8,8,5,0,2,2,2,8,8
"10919",128000,900,900,1,2,9,5,0,2,2,2,2,2
"10920",37000,99999,99999,1,2,9,7,0,2,2,2,2,2
"10921",425000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10922",74000,1700,1700,1,2,9,4,2,2,2,2,1,2
"10923",7908,1300,1300,1,1,9,6,0,2,2,2,2,2
"10924",40000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10925",29552,99999,99999,1,2,9,3,0,2,2,2,2,2
"10926",18000,450,450,1,2,9,3,0,2,2,2,2,2
"10927",9999999,500,500,1,2,9,4,0,2,2,2,2,2
"10928",67630,890,890,1,2,9,3,0,2,2,2,2,1
"10929",18000,1275,1275,1,2,9,1,0,2,2,2,2,2
"10930",266000,99999,99999,1,2,9,6,0,2,2,2,2,2
"10931",50000,2550,2550,1,2,9,6,0,2,2,2,2,2
"10932",110000,2000,2000,1,2,9,5,0,2,2,2,2,2
"10933",10000,99999,99999,1,8,8,6,0,2,2,2,8,8
"10934",31300,99999,99999,1,2,9,2,0,2,2,2,1,2
"10935",132722,99999,99999,1,2,3,6,0,2,2,2,2,2
"10936",14000,1700,1700,1,2,8,3,0,2,2,2,8,8
"10937",194200,99999,99999,1,2,9,5,0,2,2,2,2,2
"10938",50000,1500,1500,1,2,9,4,0,2,2,2,2,2
"10939",2400,2000,2000,1,2,9,4,0,2,2,2,2,2
"10940",70000,1900,1900,1,2,9,4,0,2,2,2,2,2
"10941",200000,2255,2255,1,2,9,6,0,2,2,2,2,2
"10942",62000,2400,2400,1,2,9,3,0,0,0,0,2,2
"10943",15000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10944",58000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10945",53000,99999,99999,1,8,9,4,0,2,2,2,2,2
"10946",20000,99999,99999,1,2,9,4,0,2,2,2,2,2
"10947",108000,1695,1695,1,1,9,2,0,2,2,2,2,2
"10948",150000,1750,1750,1,2,9,4,2,2,2,2,2,2
"10949",90000,1900,1900,1,2,9,4,2,2,2,2,2,2
"10950",37000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10951",1839,99999,99999,1,2,9,6,0,2,2,2,2,2
"10952",225000,99999,99999,1,2,9,5,0,2,2,2,2,2
"10953",87000,99999,99999,1,2,9,8,0,2,2,2,2,2
"10954",63500,99999,99999,1,2,9,6,0,2,2,2,2,2
"10955",656658,99999,99999,1,2,9,6,0,2,2,2,2,2
"10956",63500,1750,1750,1,2,9,4,0,2,2,2,2,2
"10957",90000,1600,1600,1,2,9,4,0,2,2,2,2,2
"10958",101000,1600,1600,1,2,2,4,0,2,2,2,2,2
"10959",23640,450,450,1,2,9,7,0,2,2,2,2,2
"10960",126500,1000,1000,1,1,9,4,0,2,2,2,2,2
"10961",185000,1300,1300,1,2,9,4,0,2,2,2,2,2
"10962",230000,3600,3600,1,2,8,4,0,2,2,2,8,8
"10963",34000,1200,1200,1,2,9,3,0,2,2,2,1,2
"10964",163000,2500,2500,1,2,9,8,0,0,2,2,2,2
"10965",43200,99999,99999,1,2,9,7,0,2,2,2,2,2
"10966",52335,1363,1363,1,2,2,5,2,2,2,2,2,2
"10967",66600,1075,1075,1,2,9,3,0,2,2,2,2,2
"10968",30000,1800,1800,1,2,9,4,0,2,2,2,8,8
"10969",31500,850,850,1,2,9,2,0,2,2,2,2,2
"10970",87000,1000,1000,1,2,9,4,0,2,2,0,2,2
"10971",140000,1900,1900,1,2,9,3,0,2,2,2,2,2
"10972",55000,1700,1700,1,2,9,5,0,2,2,0,2,2
"10973",50000,1500,1500,1,2,9,4,0,2,2,2,2,2
"10974",61840,1625,1625,1,2,9,4,0,2,2,2,2,2
"10975",2400,1600,1600,1,2,9,4,2,2,2,2,2,2
"10976",13500,1335,1335,1,2,9,3,2,2,2,2,2,2
"10977",52000,1550,1550,1,1,9,1,0,2,2,2,2,2
"10978",114000,1500,1500,1,2,9,4,0,2,2,2,2,2
"10979",48000,1000,1000,1,1,9,3,0,2,2,2,2,2
"10980",62000,1390,1390,1,2,9,4,0,2,2,2,2,2
"10981",47000,1300,1300,1,2,3,3,0,2,2,2,2,1
"10982",100000,1400,1400,1,2,9,4,2,2,2,2,1,1
"10983",25000,1500,1500,1,2,9,4,2,2,2,2,1,2
"10984",97000,1300,1300,1,2,9,3,0,2,2,2,2,2
"10985",43000,1468,1468,1,2,9,2,0,2,2,2,1,1
"10986",27000,967,967,1,2,9,1,0,2,2,2,2,2
"10987",53000,1800,1800,1,2,9,4,0,2,2,2,2,2
"10988",28000,1600,1600,1,2,9,3,0,2,2,2,2,2
"10989",44000,1580,99998,1,8,8,3,0,2,2,2,8,8
"10990",29500,1565,1565,1,1,9,2,0,2,2,2,2,2
"10991",105000,1400,1400,1,2,9,1,0,2,2,0,2,2
"10992",498658,99999,99999,1,2,8,5,0,2,2,2,8,8
"10993",78200,99999,99999,1,2,9,4,0,2,2,2,2,2
"10994",150000,3000,3000,1,2,9,4,0,2,2,2,1,2
"10995",86000,1500,1500,1,8,8,3,0,2,2,2,8,8
"10996",29000,1385,1385,1,2,4,2,0,2,2,2,2,2
"10997",85000,1500,1500,1,2,9,3,0,2,2,2,2,2
"10998",156000,99999,99999,1,2,9,3,2,2,2,2,2,8
"10999",105000,99999,99999,1,2,9,4,0,2,2,2,2,2
"11000",50000,99999,99999,1,8,9,4,0,2,2,2,8,8
"11001",42000,1350,1350,1,1,2,2,0,2,2,2,2,2
"11002",61000,1300,1300,1,2,9,3,2,2,2,2,2,2
"11003",163000,1400,1400,1,2,9,2,0,2,2,2,2,2
"11004",170000,950,950,1,2,8,5,0,2,2,2,8,8
"11005",9999999,2100,2100,1,2,9,3,0,2,2,2,2,2
"11006",130000,2000,2000,1,2,3,4,0,2,2,2,2,2
"11007",138000,99999,99999,1,2,9,4,0,2,2,2,2,2
"11008",150000,99999,99999,1,2,9,3,0,0,4,0,2,2
"11009",83000,1750,1750,1,2,8,3,0,2,2,2,8,8
"11010",10000,1800,1800,1,2,8,2,0,2,2,2,8,2
"11011",70000,1000,1000,1,2,8,3,2,2,2,2,8,8
"11012",88000,1200,1200,1,2,9,2,2,2,2,2,8,2
"11013",100000,1150,1150,1,8,8,3,2,2,2,2,8,8
"11014",470000,1500,1500,1,2,3,5,0,2,2,2,1,2
"11015",42700,1175,1175,1,2,9,4,0,2,2,2,2,2
"11016",100000,2500,2500,1,2,9,5,0,2,2,2,2,2
"11017",60000,1600,1600,1,2,8,5,0,2,2,2,2,2
"11018",135800,2400,2400,1,2,9,7,0,2,2,2,1,2
"11019",44000,1600,99998,1,8,8,5,0,2,2,2,8,8
"11020",32000,1200,1200,1,8,8,5,0,2,2,2,8,8
"11021",63000,1650,1600,1,2,9,3,4,2,2,2,1,1
"11022",92000,1600,1600,1,2,9,4,0,2,2,2,1,2
"11023",93000,910,910,1,2,9,3,0,2,2,2,2,2
"11024",24000,99999,99999,1,2,9,3,0,2,2,2,2,2
"11025",29900,1609,1609,1,8,8,4,0,2,2,2,8,8
"11026",62000,1400,1400,1,2,9,2,0,2,2,2,2,2
"11027",120000,910,910,1,2,9,7,0,0,0,0,2,1
"11028",99000,1800,1800,1,1,9,4,0,2,2,2,2,2
"11029",20000,1000,1000,1,2,9,4,0,2,2,2,2,2
"11030",20800,1400,1400,1,2,9,3,2,2,2,0,2,2
"11031",40000,1200,1200,1,2,9,4,0,2,2,2,2,2
"11032",14000,1500,1500,1,2,9,4,0,2,2,2,2,1
"11033",35000,1300,1300,1,2,9,1,0,2,2,0,2,1
"11034",13600,99999,99999,1,1,9,3,0,2,2,2,2,2
"11035",39200,1580,1580,1,2,9,4,0,2,2,2,2,1
"11036",20000,1450,1450,1,1,9,3,2,2,2,2,2,8
"11037",23000,99999,99999,1,2,9,1,0,2,2,2,2,2
"11038",133000,1200,1200,1,2,9,2,2,2,2,2,1,2
"11039",30552,99999,99999,1,2,9,4,0,2,2,2,2,2
"11040",102000,1800,1800,1,2,9,2,0,2,2,2,1,2
"11041",216500,99999,99999,1,2,9,4,0,2,2,2,2,2
"11042",118000,1450,1450,1,2,9,3,0,2,2,2,2,2
"11043",27768,1200,500,1,2,9,3,0,2,2,2,2,2
"11044",111000,1500,1500,1,1,9,3,0,2,2,2,1,2
"11045",9552,1300,1300,1,8,8,4,0,2,2,2,8,8
"11046",7500,1325,195,1,2,9,2,0,2,2,2,2,2
"11047",9036,542,542,1,2,9,3,0,2,2,2,2,2
"11048",13116,680,680,1,2,2,2,0,2,2,2,2,2
"11049",17928,944,944,1,2,9,2,0,2,2,0,2,2
"11050",12425,970,890,1,2,9,2,0,2,2,2,2,2
"11051",14400,913,324,1,2,9,4,2,2,2,2,1,1
"11052",29000,1450,1450,1,2,9,3,0,0,2,2,2,2
"11053",28000,1600,1600,1,2,9,3,0,2,2,2,2,2
"11054",47840,1300,1300,1,2,9,1,0,2,2,2,2,2
"11055",30000,1580,1580,1,2,9,3,0,2,2,2,2,2
"11056",112000,800,800,1,1,9,3,0,2,2,2,1,2
"11057",61800,600,600,1,1,9,3,0,2,2,2,2,2
"11058",78200,950,950,1,2,9,5,0,2,2,2,2,2
"11059",33600,950,950,1,1,9,4,0,2,2,2,2,1
"11060",9000,1100,1100,1,1,9,1,0,2,2,2,2,2
"11061",55000,1200,1200,1,2,9,4,0,2,2,2,2,2
"11062",9999999,1348,745,1,2,9,3,0,2,2,2,2,2
"11063",9999999,1000,800,1,2,9,3,0,2,2,2,2,2
"11064",38000,800,800,1,1,9,2,0,2,2,2,1,2
"11065",32000,1200,1200,1,2,9,3,0,2,2,2,2,2
"11066",40000,1100,1100,1,2,3,3,4,2,2,2,2,1
"11067",57000,1700,1700,1,2,9,1,2,2,2,2,2,2
"11068",89000,1000,1000,1,2,9,3,0,2,2,2,1,2
