"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","condition_wall","condition_floors","condition_windows","condition_stairways","X_35a","X_38a"
"8725",52800,439,439,0,0,0,4,4,2,2,2,3,3
"8726",6700,383,105,0,0,0,3,4,2,2,2,0,3
"8727",999999,600,600,0,0,0,4,2,2,2,2,0,3
"8728",28200,99999,99999,0,0,0,4,4,2,2,2,3,0
"8729",8800,675,99998,0,0,0,3,0,2,2,2,0,0
"8730",37000,675,675,0,0,0,3,4,2,2,2,0,0
"8731",60000,99999,99999,0,0,0,6,4,2,2,2,3,0
"8732",11400,1100,1100,0,0,0,4,0,2,2,2,3,3
"8733",47395,99999,99999,0,0,0,8,4,2,2,2,0,3
"8734",31000,600,600,0,0,0,5,4,2,2,2,0,0
"8735",999999,600,600,0,0,0,3,4,2,2,2,0,0
"8736",8160,1110,240,0,0,0,7,4,2,2,2,3,0
"8737",16000,650,650,0,0,0,3,4,2,2,2,0,0
"8738",97000,99999,99999,0,0,0,7,4,2,2,2,0,0
"8739",14000,650,650,0,0,0,3,4,0,2,2,0,0
"8740",22000,440,440,0,0,0,6,4,2,2,2,0,0
"8741",19600,420,420,0,0,0,4,4,2,2,2,0,0
"8742",32150,750,99998,0,0,0,5,0,2,2,2,0,0
"8743",45800,750,750,0,0,0,4,2,2,2,2,0,0
"8744",87000,618,618,0,0,0,3,4,2,2,2,3,0
"8745",51000,800,800,0,0,0,4,4,2,0,2,0,0
"8746",57000,1000,1000,0,0,0,4,4,2,2,2,0,0
"8747",155000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8748",125000,630,630,0,0,0,3,2,2,2,2,0,0
"8749",113000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8750",25627,550,92,0,0,0,3,6,2,2,0,0,0
"8751",24600,1200,1200,0,0,0,5,4,2,2,2,0,0
"8752",43000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8753",6500,500,500,0,0,0,2,4,2,2,2,0,0
"8754",48100,99999,99999,0,0,0,6,4,2,2,2,0,0
"8755",6732,99999,99999,0,0,0,6,2,2,2,2,3,3
"8756",71000,99999,99999,0,0,0,5,4,2,2,2,0,0
"8757",28000,500,500,0,0,0,3,0,2,2,2,3,3
"8758",14000,348,348,0,0,0,5,0,2,2,2,3,3
"8759",30000,600,600,0,0,0,1,4,2,2,2,0,0
"8760",56000,762,762,0,0,0,7,0,2,2,2,3,3
"8761",12000,626,626,0,0,0,5,2,2,2,2,0,0
"8762",48000,862,862,0,0,2,6,4,2,2,2,0,0
"8763",45800,250,250,0,0,0,6,4,2,2,2,0,0
"8764",42000,479,99998,0,0,0,4,0,2,2,2,3,3
"8765",39000,675,675,0,0,0,3,6,6,2,2,0,0
"8766",5000,236,236,0,0,0,1,4,2,2,2,0,0
"8767",148000,900,900,0,0,2,6,2,2,2,2,0,0
"8768",6386,584,99998,0,0,0,5,4,2,2,2,3,0
"8769",999999,700,99998,0,0,0,4,0,2,2,2,0,0
"8770",34000,99999,99999,0,0,2,6,4,2,2,0,0,3
"8771",560,511,511,0,0,0,4,4,2,2,2,0,0
"8772",6106,99999,99999,0,0,0,4,4,2,2,2,0,0
"8773",15556,99999,99999,0,0,0,8,4,2,2,2,0,0
"8774",29600,99999,99999,0,0,0,7,4,2,2,2,0,0
"8775",11000,640,640,0,0,2,6,2,2,2,2,0,3
"8776",70000,700,99998,0,0,0,5,0,2,2,2,0,0
"8777",80000,600,600,0,0,0,6,4,2,2,2,0,0
"8778",8460,158,158,0,0,0,3,4,2,2,2,0,0
"8779",9100,200,200,0,0,0,3,2,2,2,2,0,0
"8780",5640,99999,99999,0,0,0,4,4,2,2,2,3,0
"8781",9684,99999,99999,0,0,0,6,0,2,2,2,0,0
"8782",5000,710,710,0,0,0,4,4,2,2,2,0,0
"8783",6300,643,330,0,0,0,4,0,2,2,2,3,3
"8784",92000,99999,99999,0,0,2,7,4,2,2,2,0,0
"8785",6605,380,104,0,0,0,2,4,2,2,2,0,0
"8786",16000,945,945,0,0,0,3,2,2,2,2,0,3
"8787",42000,438,438,0,0,0,4,0,2,2,2,0,0
"8788",12000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8789",30500,99999,99999,0,0,0,3,4,2,2,2,0,0
"8790",51105,800,99998,0,0,0,4,4,2,2,2,3,3
"8791",999999,945,945,0,0,0,4,4,2,2,2,0,0
"8792",27600,99999,99999,0,0,0,6,4,2,2,2,0,0
"8793",47000,99999,99999,0,0,0,5,0,2,2,2,0,0
"8794",2000,1150,99998,0,0,0,3,0,2,2,2,0,0
"8795",30000,99999,99999,0,0,0,3,0,2,2,2,0,0
"8796",73340,99999,99999,0,0,0,6,4,2,2,2,0,0
"8797",999999,385,385,0,0,0,1,4,2,2,2,0,0
"8798",49750,420,420,0,0,0,5,4,2,2,2,0,0
"8799",53800,1998,1998,0,0,0,4,4,2,2,2,0,0
"8800",37000,99999,99999,0,0,0,5,4,2,2,2,0,0
"8801",18200,99999,99999,0,0,0,4,0,2,2,2,0,0
"8802",33000,110,110,0,0,0,7,4,2,2,2,0,0
"8803",100000,2000,2000,0,0,0,3,4,2,2,2,0,0
"8804",9308,99999,99999,0,0,0,7,0,0,2,2,0,0
"8805",100000,1300,1300,0,0,0,3,4,2,2,0,0,0
"8806",19800,99999,99999,0,0,0,7,4,2,2,2,0,0
"8807",6750,450,450,0,0,0,8,4,2,2,2,0,0
"8808",27000,1000,99998,0,0,0,2,0,2,2,2,0,0
"8809",58000,1400,1400,0,0,0,5,4,2,2,2,0,0
"8810",25000,550,550,0,0,0,3,4,0,2,2,0,0
"8811",40000,520,520,0,0,0,3,4,2,2,2,0,0
"8812",7384,932,110,0,0,0,6,0,2,2,2,0,3
"8813",26000,99999,99999,0,0,0,5,4,0,2,2,0,0
"8814",47000,1146,1146,0,0,0,3,0,2,2,2,0,3
"8815",70000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8816",31040,350,350,0,0,0,3,0,2,2,2,0,0
"8817",67000,99999,99999,0,0,0,3,2,2,2,2,0,3
"8818",40000,840,840,0,0,0,3,4,0,2,0,0,0
"8819",42000,600,600,0,0,0,3,4,2,2,2,0,0
"8820",32000,758,758,0,0,0,4,0,2,2,2,0,3
"8821",14300,600,99998,0,0,0,3,0,0,2,2,0,0
"8822",60000,740,740,0,0,0,3,4,0,2,2,0,0
"8823",48000,900,900,0,0,0,6,4,2,2,2,0,0
"8824",40800,99999,99999,0,0,0,6,4,2,2,2,0,0
"8825",8000,535,535,0,0,0,3,4,2,2,2,0,0
"8826",43000,1350,99998,0,0,0,3,0,2,2,2,0,0
"8827",2000,926,0,0,0,0,5,0,2,2,2,3,3
"8828",40000,700,700,0,0,0,4,4,2,2,2,0,0
"8829",27000,680,680,0,0,0,1,4,2,2,2,0,0
"8830",46000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8831",8400,500,500,0,0,2,5,4,2,2,2,0,0
"8832",40000,99999,99999,0,0,2,3,4,2,2,2,0,0
"8833",50000,99999,99999,0,0,0,6,4,2,2,2,0,3
"8834",40176,99999,99999,0,0,0,4,0,2,2,2,0,0
"8835",131500,99999,99999,0,0,0,3,4,2,2,2,0,0
"8836",20800,664,664,0,0,0,3,4,2,2,2,3,0
"8837",37000,750,750,0,0,0,4,0,2,2,2,0,3
"8838",60000,1095,1095,0,0,0,1,4,2,2,2,3,0
"8839",98400,99999,99999,0,0,0,5,4,2,2,2,0,0
"8840",63510,99999,99999,0,0,0,5,0,2,2,2,0,0
"8841",8400,190,190,0,0,0,2,4,2,2,2,0,0
"8842",122962,1697,1697,0,0,0,4,4,2,2,2,0,0
"8843",10400,785,785,0,0,0,3,4,2,2,2,0,0
"8844",63000,550,550,0,0,0,4,0,2,2,2,3,0
"8845",8544,99999,99999,0,0,0,5,4,0,2,0,0,0
"8846",31400,99999,99999,0,0,0,7,4,2,2,2,0,0
"8847",32000,99999,99999,0,0,0,3,0,2,2,2,0,0
"8848",31200,470,470,0,0,0,3,4,2,2,2,0,0
"8849",6360,580,580,0,0,0,3,4,2,2,2,3,0
"8850",27460,850,850,0,0,0,5,0,2,2,2,3,3
"8851",999999,172,99998,0,0,0,2,4,2,2,2,0,0
"8852",96385,99999,99999,0,0,0,8,0,2,2,2,0,3
"8853",100000,800,800,0,0,0,4,0,2,2,2,0,3
"8854",19000,968,968,0,0,0,6,0,2,2,2,0,0
"8855",23000,838,667,0,0,0,4,4,2,2,2,0,0
"8856",28000,99999,99999,0,0,0,6,0,2,2,2,0,0
"8857",2356,604,604,0,0,0,3,4,2,2,2,0,0
"8858",6760,425,425,0,0,0,3,0,2,2,2,0,3
"8859",36275,800,800,0,0,0,2,2,2,2,2,0,3
"8860",39000,1000,1000,0,0,0,4,0,0,2,2,0,3
"8861",9420,550,550,0,0,0,3,4,2,2,2,0,0
"8862",20000,500,500,0,0,0,6,4,2,2,2,0,0
"8863",30000,850,850,0,0,0,2,4,2,2,2,0,0
"8864",7836,448,169,0,0,2,3,4,2,2,0,0,0
"8865",33000,800,800,0,0,0,4,4,2,2,2,3,3
"8866",18600,660,660,0,0,0,4,4,2,2,2,3,0
"8867",999999,975,99998,0,0,0,2,0,2,2,2,0,0
"8868",42100,600,600,0,0,0,3,0,2,2,0,0,0
"8869",16600,650,286,0,0,0,3,0,2,2,2,3,3
"8870",10200,575,575,0,0,0,3,4,2,2,2,0,3
"8871",35000,800,99998,0,0,0,2,0,2,2,2,0,0
"8872",36500,800,800,0,0,0,1,4,2,2,2,0,0
"8873",8352,173,173,0,0,0,4,4,2,2,2,0,0
"8874",30000,575,575,0,0,0,5,2,2,2,2,3,0
"8875",45000,745,745,0,0,0,5,4,2,2,2,0,0
"8876",8272,500,500,0,0,0,2,4,2,2,2,0,0
"8877",35000,500,500,0,0,0,4,0,2,2,2,0,0
"8878",55600,250,250,0,0,0,1,2,2,2,2,0,0
"8879",70000,99999,99999,0,0,0,3,4,2,2,2,0,0
"8880",12000,525,130,0,0,0,3,4,2,2,2,0,0
"8881",37000,458,458,0,0,0,3,2,2,2,2,3,0
"8882",21000,625,625,0,0,0,1,4,2,2,2,0,3
"8883",86800,99999,99999,0,0,0,5,4,2,2,2,0,0
"8884",7065,205,205,0,0,0,3,0,2,2,2,3,3
"8885",40000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8886",105000,1580,1580,0,0,0,3,6,2,2,2,3,0
"8887",80000,99999,99999,0,0,0,3,4,2,2,2,0,0
"8888",20800,99999,99999,0,0,0,5,4,2,2,2,0,0
"8889",5210,370,370,0,0,0,4,0,2,2,2,0,3
"8890",66000,1500,1500,0,0,0,3,4,2,2,2,0,0
"8891",12313,850,850,0,0,0,5,4,2,2,2,0,0
"8892",17800,244,244,0,0,0,6,2,2,2,2,0,3
"8893",94000,424,424,0,0,0,2,4,2,2,2,0,0
"8894",17200,99999,99999,0,0,0,6,2,2,2,2,0,0
"8895",39000,556,556,0,0,0,3,0,2,2,2,0,0
"8896",31400,99999,99999,0,0,0,6,4,2,2,2,0,0
"8897",9600,99999,99999,0,0,0,3,4,2,2,2,0,0
"8898",53484,99999,99999,0,0,0,5,4,2,2,2,0,3
"8899",61700,99999,99999,0,0,0,6,0,2,2,2,0,0
"8900",12600,99999,99999,0,0,0,4,4,2,2,2,0,0
"8901",27000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8902",44700,725,725,0,0,0,4,4,2,2,2,0,0
"8903",66060,353,353,0,0,2,2,0,2,2,2,0,3
"8904",999999,1000,99998,0,0,0,3,0,2,2,2,0,0
"8905",40000,99999,99999,0,0,0,3,4,2,2,2,0,0
"8906",42000,701,701,0,0,0,4,4,2,2,2,0,0
"8907",34040,99999,99999,0,0,0,5,4,0,2,2,0,0
"8908",60000,99999,99999,0,0,0,5,4,2,2,2,0,0
"8909",22000,750,750,0,0,0,3,2,2,2,2,3,0
"8910",35000,99999,99999,0,0,0,2,4,2,2,2,0,0
"8911",60200,575,575,0,0,0,1,0,2,2,2,0,0
"8912",16800,820,820,0,0,0,4,4,2,2,2,0,0
"8913",65000,99999,99999,0,0,0,5,4,2,2,2,0,0
"8914",85088,99999,99999,0,0,0,3,4,2,2,2,0,0
"8915",56000,875,875,0,0,0,5,4,2,2,2,0,0
"8916",42050,875,875,0,0,0,3,4,2,2,2,0,3
"8917",6672,226,226,0,0,0,4,0,2,2,2,0,3
"8918",40400,99999,99999,0,0,0,4,4,2,2,2,0,0
"8919",17000,562,562,0,0,0,3,4,2,2,2,0,0
"8920",43010,99999,99999,0,0,2,4,4,2,2,2,3,3
"8921",6672,600,156,0,0,0,2,4,2,2,2,0,0
"8922",29740,99999,99999,0,0,0,5,4,2,2,0,0,0
"8923",35500,1500,1500,0,0,0,4,4,2,2,2,0,0
"8924",95000,875,875,0,0,0,3,4,2,2,2,0,0
"8925",6102,434,0,0,0,0,3,2,2,2,2,3,0
"8926",23424,572,572,0,0,0,3,0,2,2,2,3,3
"8927",60030,1515,1515,0,0,0,2,4,2,2,2,0,0
"8928",57750,800,800,0,0,0,4,0,2,2,2,0,3
"8929",1289,789,11,0,0,0,4,4,2,2,2,3,3
"8930",51000,513,513,0,0,0,4,2,2,2,2,0,0
"8931",7200,99999,99999,0,0,0,6,0,0,2,2,0,0
"8932",55000,700,700,0,0,0,1,0,2,2,2,0,0
"8933",52000,700,700,0,0,0,5,4,2,2,2,0,0
"8934",29000,99999,99999,0,0,0,3,4,0,2,2,0,3
"8935",10000,475,475,0,0,0,4,4,2,2,2,0,3
"8936",17740,711,711,0,0,0,4,4,2,2,0,0,0
"8937",13000,600,600,0,0,0,5,4,2,2,2,3,3
"8938",61000,250,250,0,0,0,5,4,2,2,2,0,0
"8939",36300,535,535,0,0,0,3,4,2,2,2,0,3
"8940",48000,850,850,0,0,0,3,4,2,2,2,0,3
"8941",43480,725,725,0,0,0,6,2,2,2,2,0,0
"8942",18000,99999,99999,0,0,0,6,4,2,2,2,0,0
"8943",9600,800,800,0,0,0,6,4,2,2,2,0,0
"8944",78100,99999,99999,0,0,0,1,0,2,2,2,0,0
"8945",13400,99999,99999,0,0,0,5,0,0,2,2,0,0
"8946",44000,550,550,0,0,0,2,4,2,2,2,0,0
"8947",25468,650,650,0,0,2,4,4,2,2,2,0,0
"8948",4488,650,650,0,0,0,3,4,2,2,2,0,0
"8949",175000,99999,99999,0,0,0,6,4,2,2,2,0,3
"8950",28000,561,561,0,0,0,1,2,2,2,2,0,0
"8951",53000,825,825,0,0,0,4,4,2,2,2,0,0
"8952",6768,920,358,0,0,0,2,4,2,2,2,0,0
"8953",40000,1000,1000,0,0,0,4,4,0,2,2,0,0
"8954",75000,600,600,0,0,0,5,4,2,2,2,0,0
"8955",999999,99999,99999,0,0,0,8,4,2,2,2,0,0
"8956",145000,99999,99999,0,0,0,6,2,2,2,2,0,3
"8957",34700,99999,99999,0,0,0,3,2,2,2,2,3,0
"8958",40000,99999,99999,0,0,0,5,0,2,2,2,0,0
"8959",22800,636,636,0,0,0,4,4,2,2,2,3,0
"8960",56600,520,520,0,0,0,4,4,2,2,2,0,0
"8961",6480,153,153,0,0,0,4,4,2,2,2,0,0
"8962",600,99999,99999,0,0,0,6,4,2,2,2,0,0
"8963",92000,950,950,0,0,0,3,4,2,2,2,0,0
"8964",140000,99999,99999,0,0,0,4,2,2,2,2,0,0
"8965",9600,350,350,0,0,0,3,4,2,2,2,0,0
"8966",17500,580,580,0,0,0,1,0,2,2,2,3,3
"8967",13000,502,502,0,0,0,1,4,2,2,2,0,0
"8968",7440,563,152,0,0,0,3,4,2,2,2,3,0
"8969",8268,705,705,0,0,0,3,4,2,2,2,0,0
"8970",26620,603,603,0,0,0,3,4,2,2,2,0,0
"8971",18536,800,800,0,0,0,6,4,2,2,2,0,0
"8972",23500,556,556,0,0,0,1,2,2,2,2,0,3
"8973",31125,700,99998,0,0,0,3,0,2,2,2,0,0
"8974",16280,413,413,0,0,0,3,4,2,2,2,3,0
"8975",73000,99999,99999,0,0,0,2,4,0,2,2,0,0
"8976",62000,99999,99999,0,0,0,4,0,2,2,2,0,0
"8977",10800,168,0,0,0,0,7,2,2,2,2,3,3
"8978",20000,420,420,0,0,0,2,2,2,2,4,3,0
"8979",10800,195,195,0,0,0,4,2,2,2,2,0,0
"8980",26000,725,725,0,0,0,2,2,2,6,0,0,0
"8981",21200,600,600,0,0,0,2,4,2,2,2,0,0
"8982",40000,725,725,0,0,0,2,4,2,2,2,3,0
"8983",9000,350,0,0,0,0,3,4,2,2,2,0,0
"8984",40000,99999,99999,0,0,0,3,2,2,2,2,0,0
"8985",999999,660,99998,0,0,0,3,0,2,2,2,0,0
"8986",29000,400,400,0,0,0,3,2,2,2,2,3,0
"8987",8500,750,750,0,0,0,5,4,2,2,2,0,0
"8988",8000,750,750,0,0,0,5,4,2,2,2,0,0
"8989",73800,99999,99999,0,0,0,6,4,2,2,2,0,3
"8990",6168,123,123,0,0,0,3,4,2,2,2,0,3
"8991",999999,99999,99999,0,0,0,6,4,2,2,2,0,0
"8992",26000,675,675,0,0,0,4,4,2,2,2,3,0
"8993",31020,495,495,0,0,0,4,2,4,4,2,3,3
"8994",28000,194,194,0,0,0,4,4,2,2,2,3,0
"8995",4700,650,99998,0,0,0,4,0,2,2,2,0,0
"8996",999999,99999,99999,0,0,0,7,4,2,2,2,0,0
"8997",7084,550,28,0,0,0,3,2,2,2,2,3,3
"8998",17460,618,618,0,0,0,5,4,2,2,2,0,0
"8999",11700,99999,99999,0,0,0,4,0,2,2,2,0,0
"9000",46500,99999,99999,0,0,0,5,4,2,2,2,0,3
"9001",14450,99999,99999,0,0,0,5,4,2,2,2,0,0
"9002",8800,215,215,0,0,0,1,2,0,2,0,3,0
"9003",60700,99999,99999,0,0,0,3,4,2,2,2,0,0
"9004",31000,99999,99999,0,0,0,6,4,2,2,0,0,0
"9005",999999,611,611,0,0,0,5,2,2,2,2,3,0
"9006",100000,1195,1195,0,0,0,3,4,2,2,2,0,3
"9007",53500,99999,99999,0,0,0,4,0,2,2,2,0,0
"9008",47000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9009",11400,650,650,0,0,0,3,4,2,2,2,3,0
"9010",20700,99999,99999,0,0,0,5,4,2,2,2,0,0
"9011",9480,362,362,0,0,0,5,4,2,2,2,3,3
"9012",20000,1500,1500,0,0,0,4,4,2,2,2,0,0
"9013",5628,167,167,0,0,0,2,4,2,2,2,0,0
"9014",3000,600,99998,0,0,0,3,0,2,2,2,0,0
"9015",38900,99999,99999,0,0,2,6,4,2,2,2,0,0
"9016",3108,447,87,0,0,0,4,6,2,2,2,0,3
"9017",3770,137,0,0,0,0,4,2,2,2,2,3,0
"9018",10188,238,0,0,0,0,4,4,2,2,2,0,3
"9019",20000,600,600,0,0,0,2,0,0,2,0,3,3
"9020",14400,515,218,0,0,0,3,4,2,2,2,3,0
"9021",6864,530,530,0,0,0,1,4,2,2,2,0,3
"9022",32200,450,450,0,0,0,3,4,2,2,2,3,0
"9023",87000,99999,99999,0,0,0,5,4,2,2,2,0,3
"9024",35014,750,750,0,0,0,4,2,2,2,2,0,0
"9025",14000,99999,99999,0,0,0,7,4,2,2,2,0,0
"9026",9600,99999,99999,0,0,0,4,0,2,2,2,0,0
"9027",4320,99999,99999,0,0,0,4,4,2,2,2,0,0
"9028",28000,620,620,0,0,0,3,4,2,2,2,0,0
"9029",41636,99999,99999,0,0,2,3,2,0,2,2,0,3
"9030",5712,57,57,0,0,0,5,0,2,2,2,3,3
"9031",20000,149,0,0,0,0,4,4,2,2,2,0,0
"9032",30000,575,575,0,0,0,2,4,2,2,2,0,0
"9033",6672,411,411,0,0,0,1,2,2,2,2,0,0
"9034",40000,700,99998,0,0,0,3,0,2,2,2,0,0
"9035",8450,117,117,0,0,0,3,6,2,2,2,0,0
"9036",127000,99999,99999,0,0,0,7,4,2,2,2,0,0
"9037",116080,99999,99999,0,0,0,6,4,2,2,2,0,0
"9038",1632,99999,99999,0,0,0,4,0,2,2,4,3,0
"9039",45000,600,99998,0,0,0,3,0,2,2,2,0,0
"9040",44000,1045,1045,0,0,0,1,2,2,2,2,0,3
"9041",24425,475,475,0,0,0,5,4,2,2,2,3,0
"9042",50200,775,775,0,0,0,5,2,2,2,2,0,0
"9043",11925,288,0,0,0,0,5,4,2,2,2,0,0
"9044",4224,550,550,0,0,0,3,4,2,2,2,0,0
"9045",36000,99999,99999,0,0,0,3,0,2,2,2,0,0
"9046",23000,450,450,0,0,0,2,4,2,2,2,0,0
"9047",62500,900,900,0,0,2,2,4,2,2,2,0,0
"9048",7200,340,340,0,0,0,3,4,2,2,2,0,0
"9049",1750,320,160,0,0,0,3,0,2,2,2,0,3
"9050",16600,600,600,0,0,0,5,4,2,2,2,3,0
"9051",6612,334,46,0,0,0,4,4,2,2,2,3,3
"9052",16600,1621,292,0,0,0,5,4,2,2,2,3,0
"9053",17000,870,870,0,0,0,3,0,2,2,2,0,0
"9054",999999,525,99998,0,0,0,3,0,2,2,2,0,0
"9055",999999,600,600,0,0,0,1,4,2,2,2,0,0
"9056",9152,613,62,0,0,0,5,4,2,2,2,3,0
"9057",17618,486,0,0,0,0,5,0,2,2,2,3,3
"9058",60035,960,960,0,0,0,2,0,2,2,2,0,0
"9059",7200,99999,99999,0,0,0,6,4,2,2,2,0,0
"9060",6696,212,212,0,0,0,4,4,2,2,2,0,0
"9061",90200,99999,99999,0,0,0,4,4,2,2,2,0,0
"9062",31600,99999,99999,0,0,0,5,4,2,2,2,0,0
"9063",58000,99999,99999,0,0,0,7,4,2,4,2,0,3
"9064",17123,99999,99999,0,0,0,4,4,2,2,2,0,0
"9065",44000,1005,1005,0,0,0,1,2,2,2,2,0,0
"9066",33600,99999,99999,0,0,0,2,4,2,2,2,0,0
"9067",62000,740,740,0,0,0,5,4,2,2,2,0,0
"9068",11232,500,0,0,0,0,4,0,2,2,2,3,3
"9069",45000,475,475,0,0,0,3,4,2,2,2,0,0
"9070",9776,207,207,0,0,0,6,4,2,2,2,0,0
"9071",28000,750,750,0,0,0,4,4,2,2,2,0,0
"9072",105500,99999,99999,0,0,0,7,4,2,2,2,0,3
"9073",74000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9074",44000,99999,99999,0,0,0,3,0,2,2,2,0,0
"9075",6000,137,137,0,0,0,3,2,2,2,2,3,0
"9076",999999,99999,99999,0,0,0,3,0,2,2,2,3,3
"9077",16600,286,0,0,0,0,4,4,2,2,2,3,0
"9078",18340,315,315,0,0,0,3,4,2,2,2,0,0
"9079",7500,400,400,0,0,0,5,4,2,2,2,3,0
"9080",18600,150,0,0,0,0,4,4,2,2,2,0,0
"9081",17460,350,350,0,0,0,6,0,2,2,2,3,3
"9082",3360,225,10,0,0,0,5,4,2,2,2,0,3
"9083",1690,590,9,0,0,0,4,4,2,2,2,0,0
"9084",999999,125,125,0,0,0,5,2,2,2,2,3,0
"9085",22000,99999,99999,0,0,0,6,4,2,2,2,3,3
"9086",97850,99999,99999,0,0,0,8,4,2,2,2,0,0
"9087",45000,411,411,0,0,0,4,4,2,2,2,3,0
"9088",8700,205,205,0,0,0,4,4,2,2,2,3,0
"9089",28000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9090",7200,500,500,0,0,0,3,4,2,2,2,0,0
"9091",4000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9092",30000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9093",999999,99999,99999,0,0,0,7,4,0,2,0,0,0
"9094",30000,900,99998,0,0,0,5,4,0,2,2,0,0
"9095",143000,99999,99999,0,0,0,8,4,2,2,2,0,0
"9096",83840,99999,99999,0,0,0,8,4,2,2,2,0,0
"9097",24000,600,600,0,0,0,5,4,2,2,2,0,0
"9098",10400,426,426,0,0,0,2,4,2,2,2,0,0
"9099",35750,500,500,0,0,0,4,4,2,2,2,3,3
"9100",16600,99999,99999,0,0,0,6,2,2,2,2,0,0
"9101",3000,700,99998,0,0,0,4,0,2,2,2,0,0
"9102",119400,99999,99999,0,0,0,6,4,2,2,2,0,0
"9103",100000,686,99998,0,0,0,5,2,2,2,2,3,3
"9104",41200,99999,99999,0,0,0,6,4,2,2,2,0,0
"9105",13312,450,450,0,0,0,4,0,2,2,2,0,3
"9106",4000,137,0,0,0,0,4,0,2,2,2,0,3
"9107",79000,877,877,0,0,0,5,0,2,2,2,3,3
"9108",6528,403,403,0,0,0,5,0,2,2,2,3,3
"9109",6672,131,131,0,0,0,3,2,2,2,2,0,0
"9110",2616,250,0,0,0,0,5,0,0,2,2,3,3
"9111",999999,153,153,0,0,0,5,2,2,2,2,3,0
"9112",22000,406,234,0,0,0,4,0,2,2,2,3,3
"9113",33000,444,444,0,0,0,4,2,2,2,2,0,3
"9114",11412,99999,99999,0,0,0,4,4,2,2,2,3,3
"9115",35000,600,600,0,0,0,3,4,2,2,2,0,0
"9116",19224,300,300,0,0,0,3,4,2,2,2,0,0
"9117",6264,315,315,0,0,0,4,4,2,2,0,0,0
"9118",22876,600,600,0,0,0,3,4,2,2,2,0,3
"9119",35320,99999,99999,0,0,0,4,4,2,2,2,0,0
"9120",19900,1080,1080,0,0,0,4,4,2,2,2,0,0
"9121",125000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9122",19520,535,535,0,0,0,4,4,2,2,2,0,0
"9123",3000,896,59,0,0,0,5,0,2,2,2,3,0
"9124",40000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9125",50000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9126",6100,427,427,0,0,0,1,2,2,2,2,0,0
"9127",29000,618,618,0,0,0,3,4,2,2,2,0,0
"9128",24000,1000,1000,0,0,0,5,4,2,2,2,0,0
"9129",74520,99999,99999,0,0,0,6,4,2,2,2,0,0
"9130",103000,645,645,0,0,0,4,4,2,2,2,0,3
"9131",30000,99999,99999,0,0,2,4,4,2,2,2,0,3
"9132",39000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9133",62000,99999,99999,0,0,0,8,0,0,2,2,0,0
"9134",11500,400,99998,0,0,0,1,2,6,6,4,0,0
"9135",55000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9136",30000,1250,99998,0,0,0,4,0,2,2,2,0,0
"9137",60654,99999,99999,0,0,0,6,4,2,2,2,0,0
"9138",999999,459,459,0,0,0,3,4,2,2,2,3,3
"9139",2784,650,0,0,0,0,2,0,2,2,2,3,3
"9140",42000,440,440,0,0,0,1,4,2,2,2,0,0
"9141",91000,99999,99999,0,0,0,7,0,0,2,2,0,0
"9142",23400,700,99998,0,0,0,3,0,2,2,2,0,0
"9143",57800,537,537,0,0,0,4,4,2,2,2,0,0
"9144",49000,717,717,0,0,0,4,4,2,2,2,3,0
"9145",23000,400,400,0,0,0,2,4,2,2,2,3,0
"9146",9768,494,494,0,0,0,2,4,2,2,2,0,0
"9147",33000,689,689,0,0,0,2,4,2,2,2,0,3
"9148",38000,718,718,0,0,0,3,2,2,2,2,0,3
"9149",6800,99999,99999,0,0,0,1,4,0,2,2,0,0
"9150",31600,99999,99999,0,0,0,4,4,2,2,2,0,3
"9151",24300,99999,99999,0,0,0,7,4,2,2,2,0,0
"9152",45000,99999,99999,0,0,0,8,4,2,2,2,3,3
"9153",6672,300,99998,0,0,0,3,4,2,2,2,0,0
"9154",71000,99999,99999,0,0,0,7,4,2,2,2,0,0
"9155",21372,99999,99999,0,0,0,3,4,2,2,2,3,0
"9156",60005,511,511,0,0,0,1,4,2,2,2,0,0
"9157",1800,36,99998,0,0,0,5,2,2,2,2,3,3
"9158",22000,99999,99999,0,0,0,8,2,2,2,2,3,3
"9159",9600,184,184,0,0,0,3,2,2,2,2,0,0
"9160",7000,480,109,0,0,0,2,4,2,2,2,0,0
"9161",6720,418,21,0,0,0,4,2,2,2,2,3,0
